"","Cancer","Stroma","Ductal"
"2x32",0.345611378702244,0.328193427108691,0.326195194189065
"2x33",0.453455417245883,0.34479764169192,0.201746941062197
"2x34",0.556741317936076,0.348990301987602,0.0942683800763221
"2x35",0.661591824498919,0.24759429726667,0.0908138782344115
"2x36",0.347677275804677,0.546375247261777,0.105947476933546
"2x37",0.399794077583815,0.177473496968782,0.422732425447403
"2x38",0.369200368435155,0.498624369521169,0.132175262043676
"2x39",0.272565711869629,0.351589227304535,0.375845060825836
"2x40",0.363758563242591,0.457083490764441,0.179157945992968
"2x41",0.15139134226037,0.372774115761134,0.475834541978496
"2x42",0.375730506322239,0.366027463855602,0.258242029822159
"2x43",0.188015562489783,0.633385621553002,0.178598815957215
"2x44",0.243832879739005,0.333557637231896,0.422609483029099
"2x45",0.258221253680975,0.380111172473791,0.361667573845234
