,in_tissue,array_row,array_col,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,pct_counts_in_top_50_genes,pct_counts_in_top_100_genes,pct_counts_in_top_200_genes,pct_counts_in_top_500_genes,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,n_counts,region_ind,E,M,S,B cells memory,B cells naive,Dendritic cells activated,Dendritic cells resting,Eosinophils,Macrophages M0,Macrophages M1,Macrophages M2,Mast cells activated,Mast cells resting,Monocytes,Neutrophils,NK cells activated,NK cells resting,Plasma cells,T cells CD4 memory activated,T cells CD4 memory resting,T cells regulatory (Tregs),T cells CD4 naive,T cells CD8,T cells follicular helper,T cells gamma delta,MixtureType
74x32,1,32,74,6783,8.822322177471738,43120.0,10.671765,25.767625231910944,38.499536178107604,47.973098330241186,59.9025974025974,216.0,5.379897,0.5009276,43120.0,0,0.0001814482231725939,0.999637103553651,0.00018144822317639472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
5x67,1,67,5,5829,8.670772279344538,27247.0,10.212735,24.64124490769626,36.63522589642896,45.792197306125445,58.215583366976176,353.0,5.869297,1.2955555,27247.0,0,0.0005720350038701466,0.9717037328620367,0.027724232134093255,0.0,0.0,0.0,1.5,0.0,0.0,0.1,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
13x49,1,49,13,1266,7.144407180321139,2127.0,7.6629376,23.1781852374236,33.568406205923836,45.039962388340385,63.98683591913493,106.0,4.6728287,4.983545,2127.0,1,0.0004512313998647042,0.4627695076503753,0.5367792609497599,5.2,0.0,4.0,0.0,0.0,2.0,4.1,7.2,0.0,6.2,0.0,4.8,6.9,0.0,1.9,0.0,0.0,0.0,2.0,6.3,3.0,0.0,Stroma
96x58,1,58,96,1652,7.410347097821024,3064.0,8.027802,23.40078328981723,33.19190600522193,44.71279373368146,62.40208877284596,89.0,4.4998097,2.9046998,3064.0,1,0.06322401901684145,0.00027084985522164424,0.9365051311279369,0.0,13.2,0.0,2.2,1.1,4.7,2.2,0.0,3.4,0.0,10.7,6.1,0.0,9.2,3.3,7.3,26.6,0.0,0.0,0.7,2.6,0.4,Stroma
71x59,1,59,71,1646,7.4067107301776405,3472.0,8.152774,24.913594470046082,37.672811059907836,49.74078341013825,66.99308755760369,78.0,4.3694477,2.246544,3472.0,1,0.00044588745221964894,0.00044588745221964894,0.9991082250955606,0.0,0.8,0.0,47.4,6.8,6.4,0.5,0.0,0.0,1.4,8.6,0.0,4.0,0.0,0.0,0.0,0.0,5.2,3.0,15.8,0.0,0.0,Stroma
88x40,1,40,88,4272,8.360071435644025,15839.0,9.670294,26.952459119893934,39.787865395542646,49.2455331775996,61.575857061683195,228.0,5.433722,1.4394848,15839.0,0,0.002654851586694378,0.991569775464042,0.005775372949263571,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,Pure Mes.
23x57,1,57,23,6333,8.753687227098585,36936.0,10.516969,25.86636343946285,38.22287199480182,47.84492094433615,59.88195798137319,444.0,6.0980744,1.2020793,36936.0,0,0.0003855556865838297,0.9807995976851983,0.01881484662821777,0.2,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.3,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,Pure Mes.
77x27,1,27,77,6943,8.845633256340186,43660.0,10.684211,25.231333027943197,37.33623453962437,47.21713238662391,59.24415941365094,211.0,5.3565865,0.4832799,43660.0,0,0.004536320477996639,0.9463840609477482,0.04907961857425523,0.1,0.0,0.0,1.0,0.0,1.3,0.7,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
56x68,1,68,56,4719,8.459564078579602,19621.0,9.884407,26.145456398756433,39.19779827735589,49.763009020946946,62.198664695988995,293.0,5.68358,1.4932979,19621.0,0,0.00045439941940031545,0.9762575997639364,0.02328800081666335,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.2,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
25x37,1,37,25,1116,7.018401799069201,1860.0,7.528869,25.430107526881716,36.18279569892473,48.064516129032256,66.88172043010752,71.0,4.276666,3.8172045,1860.0,1,0.0003341393851958677,0.0003341393851958677,0.9993317212296082,13.2,0.0,0.0,8.6,0.0,2.8,6.8,0.0,0.0,15.5,0.0,4.8,6.4,1.7,5.0,0.0,0.0,2.1,12.4,18.0,1.0,1.5,Stroma
38x56,1,56,38,7354,8.903135633035538,55000.0,10.915107,26.803636363636365,39.29272727272728,48.61272727272728,60.64363636363637,207.0,5.3375382,0.37636364,55000.0,0,0.01060923108550888,0.9889423084030473,0.0004484605114438061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
19x27,1,27,19,1350,7.208600337960199,2309.0,7.7450027,22.13079255088783,32.35166738847986,44.43482026851451,63.1875270679948,34.0,3.5553482,1.4724989,2309.0,1,0.00022314381912396207,0.0002852957674557976,0.9994915604134204,0.0,6.8,2.2,0.0,0.0,29.1,3.0,10.0,5.1,0.0,0.0,4.9,0.1,0.0,0.0,4.4,0.0,6.7,11.6,2.6,4.7,8.7,Stroma
40x22,1,22,40,2006,7.604396348796338,3926.0,8.275631,22.26184411614875,31.915435557819666,42.66428935303107,59.80641874681609,156.0,5.056246,3.97351,3926.0,1,0.39004125766587355,0.0002875403395039359,0.6096712019946225,10.2,0.0,2.4,0.0,3.7,4.3,0.1,9.8,2.6,1.9,0.0,5.9,0.0,3.0,0.0,4.5,0.0,2.1,3.5,4.6,0.0,2.5,Stroma
83x53,1,53,83,1561,7.3537223303996315,3177.0,8.064008,26.975133774000632,38.96757947749449,50.14164305949008,66.60371419578219,77.0,4.356709,2.42367,3177.0,1,0.0007955252129013227,0.5873514120735573,0.41185306271354144,0.0,5.8,0.0,1.9,0.0,3.9,2.4,0.0,0.0,3.0,4.7,0.9,3.0,0.0,2.6,0.6,7.7,1.9,0.0,0.0,1.1,1.7,MS Mixture
54x52,1,52,54,6424,8.76795190976342,55226.0,10.919208,32.966356426320935,48.34679317712672,58.10125665447434,69.1811827762286,131.0,4.882802,0.23720711,55226.0,0,0.006707616224456325,0.9673419573063564,0.025950426469187247,0.4,0.0,0.0,0.3,0.1,0.2,0.0,0.0,0.0,0.2,0.4,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.5,0.0,0.0,0.1,Pure Mes.
46x54,1,54,46,6844,8.83127373772255,41228.0,10.626897,24.81323372465315,36.53827495876589,46.138546618802756,58.503929368390416,244.0,5.5012584,0.5918308,41228.0,0,0.0004077489046738401,0.9042216428777103,0.09537060821761588,0.0,2.2,0.0,1.6,0.0,0.0,1.5,0.0,1.1,0.0,2.2,0.0,0.0,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.2,Pure Mes.
10x52,1,52,10,2617,7.870165946469845,6456.0,8.77292,23.7453531598513,35.45539033457249,45.817843866171,60.904584882280055,132.0,4.890349,2.0446098,6456.0,isolated,0.00036913609220274587,0.6890091491063816,0.3106217148014157,2.9,0.0,0.1,12.4,0.0,0.0,1.8,0.0,3.5,0.0,0.2,1.1,0.0,3.8,0.0,0.7,1.0,0.0,0.0,0.9,2.7,0.0,MS Mixture
11x27,1,27,11,1165,7.061334366910438,1954.0,7.5781455,24.15557830092119,34.39099283520983,46.571136131013304,65.96724667349028,43.0,3.7841897,2.2006142,1954.0,1,0.029398215122266994,0.0002858765713481664,0.9703159083063848,11.9,0.0,0.0,0.0,0.0,24.1,2.1,13.7,5.1,6.9,0.0,1.7,0.0,6.2,1.6,0.0,0.0,4.2,11.8,6.8,0.9,0.0,Stroma
25x57,1,57,25,7132,8.872487182278038,55345.0,10.92136,28.53916342939742,41.364170205077244,50.875417833589296,62.366970819405545,341.0,5.8348107,0.6161352,55345.0,0,0.004429261845148561,0.9952931335720816,0.000277604582769792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
67x27,1,27,67,2618,7.870547844507712,6288.0,8.746557,24.045801526717558,35.46437659033079,46.3263358778626,60.718829516539444,139.0,4.9416423,2.2105598,6288.0,1,0.0005452720901410646,0.7875827395022695,0.21187198840758947,0.0,2.2,0.0,4.1,0.0,1.6,2.0,0.0,0.1,1.0,0.7,0.4,1.5,0.0,1.3,0.1,4.3,0.0,0.0,0.2,1.6,0.0,MS Mixture
30x46,1,46,30,1570,7.359467638255621,3203.0,8.072155,25.382453949422416,37.12144864189822,48.17358726194193,66.5938182953481,102.0,4.634729,3.1845145,3203.0,1,0.00026353220888308414,0.5990748740307918,0.40066159376032523,9.2,0.0,3.2,1.0,1.1,3.0,0.8,0.0,0.0,2.1,3.1,0.0,5.5,0.0,3.0,0.0,0.0,0.0,4.8,2.1,0.8,0.6,MS Mixture
43x23,1,23,43,2051,7.62657020629066,4227.0,8.349484,22.711142654364796,31.79559971611072,42.53607759640407,59.569434587177675,122.0,4.8121843,2.8862078,4227.0,1,0.37405543702966765,0.0003910509196541803,0.6255535120506782,0.0,5.4,3.9,5.0,0.0,6.0,0.0,0.0,0.0,4.5,8.6,0.0,6.1,0.0,0.0,0.0,13.6,0.0,0.0,6.6,2.9,0.0,Stroma
66x48,1,48,66,2894,7.970740390007095,7834.0,8.966356,23.27035996936431,35.86928772019402,46.92366607097268,61.296910901199894,191.0,5.2574954,2.4380903,7834.0,isolated,0.0005579241452533882,0.8028122432955688,0.19662983255917785,1.8,0.0,1.7,0.0,0.2,4.0,0.0,1.8,1.9,0.0,0.0,1.4,0.0,1.6,0.9,1.2,0.0,0.0,0.0,0.5,1.8,1.0,MS Mixture
54x34,1,34,54,1982,7.592366128519796,4103.0,8.319717,22.154521082135023,33.51206434316354,44.72337314160371,61.66219839142091,80.0,4.394449,1.9497929,4103.0,1,0.0005185224627755997,0.8225821456606905,0.17689933187653387,0.0,1.7,0.6,1.2,0.0,1.8,1.2,0.0,0.0,1.0,3.5,0.0,1.6,0.0,1.0,0.8,2.4,0.0,0.0,0.5,0.3,0.0,MS Mixture
40x18,1,18,40,966,6.874198495453294,1565.0,7.35628,23.769968051118212,34.56869009584664,48.498402555910545,70.22364217252395,20.0,3.0445225,1.2779553,1565.0,5,0.00021713369452619453,0.1116673527578796,0.8881155135475941,13.0,0.0,2.8,2.4,0.2,10.1,2.0,13.5,3.5,1.8,0.0,7.7,0.0,5.9,8.2,0.2,0.0,0.0,5.3,11.0,0.4,0.7,Stroma
87x49,1,49,87,6521,8.782936356349264,42190.0,10.649962,27.980564114719126,41.45295093624082,50.51433989096943,62.13083669115904,332.0,5.8081427,0.7869164,42190.0,0,0.00021624829603983955,0.9995675034079351,0.00021624829602508863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
93x61,1,61,93,1859,7.528331766707247,3427.0,8.139732,22.410271374379924,31.60198424277794,42.16515903122264,60.344324482054276,75.0,4.3307333,2.188503,3427.0,1,0.14172931743236397,0.0006682273367785679,0.8576024552308574,0.0,14.6,10.3,0.0,0.0,4.9,1.5,0.2,0.0,6.4,14.3,0.0,0.9,0.0,0.0,5.7,0.0,4.2,13.5,9.5,0.0,0.0,Stroma
80x54,1,54,80,1323,7.188412736496954,2556.0,7.84659,26.3302034428795,38.22378716744914,49.92175273865415,67.80125195618153,85.0,4.454347,3.3255086,2556.0,1,0.0004143247850350189,0.5823142697763569,0.417271405438608,7.4,0.0,1.6,5.8,0.0,0.0,1.0,2.2,4.0,0.5,0.0,0.5,0.0,6.5,0.0,3.5,0.0,0.8,6.8,1.0,0.0,0.0,MS Mixture
43x65,1,65,43,6954,8.847216104357543,47468.0,10.767832,26.729586247577313,38.6386618353417,48.19878655093958,60.31853037836016,308.0,5.733341,0.6488582,47468.0,0,0.0004096888372407894,0.8999936653332208,0.09959664582953845,0.0,0.4,0.0,3.7,0.0,0.5,1.6,0.6,1.6,0.2,0.0,0.1,0.0,0.3,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,Stroma
95x47,1,47,95,3183,8.065893546964274,8191.0,9.010913,22.793309730191673,33.939689903552676,44.29251617629105,58.161396654865094,245.0,5.5053315,2.9910877,8191.0,isolated,0.0005249751392121027,0.24104766257283108,0.7584273622879568,0.0,7.1,0.0,0.0,0.0,18.9,3.4,8.8,6.9,0.0,0.0,8.9,0.0,6.5,0.4,0.0,10.2,0.6,0.0,2.4,0.0,1.6,Stroma
84x56,1,56,84,1849,7.52294091807237,3790.0,8.240385,23.00791556728232,34.459102902374674,45.67282321899736,63.3245382585752,96.0,4.574711,2.5329816,3790.0,1,0.0004609139165077849,0.07646465250302555,0.9230744335804667,0.0,14.4,2.5,8.4,0.0,0.0,5.9,11.2,5.9,0.0,0.0,7.4,0.0,5.1,5.2,0.1,8.3,0.0,0.0,7.4,8.0,2.5,Stroma
83x51,1,51,83,2694,7.899153483343097,6736.0,8.81537,23.75296912114014,35.510688836104514,45.78384798099763,60.52553444180523,145.0,4.983607,2.1526127,6736.0,isolated,0.000565620293116296,0.716399557648552,0.2830348220583317,4.7,0.0,1.4,1.1,0.0,0.0,1.8,3.4,0.0,3.7,0.0,1.9,0.3,0.0,2.2,0.0,0.0,0.0,2.1,3.5,1.9,0.3,MS Mixture
5x25,1,25,5,1082,6.9874902470009905,1833.0,7.5142546,23.404255319148938,34.36988543371522,47.79050736497545,68.24877250409165,49.0,3.912023,2.6732135,1833.0,1,0.06645264618886278,0.0004474365886537062,0.9330999172224835,0.0,0.0,0.0,4.4,3.0,3.3,0.0,0.0,0.0,10.3,24.9,0.0,10.3,0.0,8.5,2.2,0.0,0.0,10.0,11.6,4.9,0.0,Stroma
99x61,1,61,99,3423,8.138564737261632,8719.0,9.073375,23.018694804450053,32.04495928432159,42.01169858928776,56.43995871086134,171.0,5.1474943,1.961234,8719.0,1,0.3953220616973734,0.000741761966957224,0.6039361763356694,0.0,16.9,0.6,1.1,0.0,3.2,2.0,0.0,4.6,0.4,12.9,0.0,0.0,1.5,0.0,4.8,7.5,0.0,0.0,0.0,4.7,0.0,Stroma
79x41,1,41,79,6653,8.802973456578423,56209.0,10.93685,34.19559145332598,50.002668611788145,59.42108914942447,69.57604654058959,171.0,5.1474943,0.30422175,56209.0,0,0.0002460660848069379,0.9995078678304039,0.0002460660847892279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
6x34,1,34,6,1027,6.93537044601511,1650.0,7.4091363,23.454545454545457,34.484848484848484,47.63636363636364,68.06060606060606,39.0,3.6888795,2.3636363,1650.0,1,0.05413263284722232,0.0004959778762734341,0.9453713892765042,0.0,19.3,0.0,10.8,0.0,4.3,0.3,0.0,9.3,0.0,0.6,1.1,0.0,6.0,21.8,0.5,20.5,0.0,0.0,0.0,0.0,0.0,Stroma
36x40,1,40,36,1357,7.213768308118642,2536.0,7.8387375,25.433753943217663,36.90851735015773,48.146687697160885,66.20662460567823,76.0,4.3438053,2.9968452,2536.0,1,0.00035486756007533016,0.29131442233717875,0.708330710102746,2.5,0.0,3.0,2.1,0.0,0.0,2.2,0.0,26.6,0.0,9.6,0.0,1.7,0.0,5.4,0.0,0.0,2.7,8.5,3.6,0.0,3.1,Stroma
80x32,1,32,80,7268,8.891374009484636,54260.0,10.901561,27.600442314780686,40.586067084408405,49.780685587910064,60.949133800221155,282.0,5.645447,0.51971984,54260.0,0,0.005512591049305748,0.9940803740107523,0.00040703493994198993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
35x51,1,51,35,7338,8.900957872545062,54434.0,10.904762,26.38608222801925,39.08035419039571,48.568909137671305,60.50997538303267,435.0,6.0776424,0.7991329,54434.0,0,0.0030208660618594053,0.9966887437116936,0.00029039022644700206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
29x25,1,25,29,1366,7.220373836723949,2105.0,7.652546,20.950118764845605,29.263657957244654,39.66745843230404,58.85985748218528,78.0,4.3694477,3.7054632,2105.0,1,0.19030316069853348,0.00030159012678765076,0.8093952491746788,4.6,1.4,3.3,0.0,0.0,15.6,1.2,11.0,0.8,0.0,0.0,5.6,1.4,0.0,0.9,0.0,0.0,7.7,17.6,9.8,0.0,0.1,Stroma
93x45,1,45,93,4979,8.513185170018698,19853.0,9.896161,24.051780587316777,36.090263436256485,46.62267667355059,59.59300861330781,478.0,6.1717005,2.4076967,19853.0,0,0.0006489854969418149,0.84635493011312,0.15299608438993811,0.0,0.4,0.0,6.7,0.0,0.0,1.1,0.0,2.3,0.0,0.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.2,0.4,MS Mixture
71x39,1,39,71,6546,8.786762208441091,39651.0,10.587896,27.421754810723563,40.40755592544954,49.54225618521601,61.09808075458374,204.0,5.32301,0.5144889,39651.0,0,0.010935500843283855,0.9884641022718211,0.0006003968848949183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
66x32,1,32,66,7371,8.905444318789714,53449.0,10.886502,25.701135662032964,38.060581114707475,47.27310146120601,59.02074875114596,265.0,5.583496,0.49579972,53449.0,0,0.007754442274068054,0.9918635005962223,0.0003820571297096319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
68x32,1,32,68,6836,8.830104317913793,39269.0,10.578217,24.614836130280885,36.27543354809137,45.58812294685375,57.71728335328121,161.0,5.0875964,0.4099926,39269.0,0,0.008844266790445601,0.9907764314351524,0.00037930177440205146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
67x65,1,65,67,1715,7.447751280047908,3286.0,8.097731,22.51978088861838,33.0188679245283,44.126597687157634,63.02495435179549,98.0,4.59512,2.9823494,3286.0,isolated,0.0003063140919528083,0.0003063140919528083,0.9993873718160944,20.3,0.0,0.0,31.7,0.0,0.0,3.2,0.0,5.4,0.0,1.0,3.1,0.0,17.1,1.5,11.5,4.0,1.1,0.0,0.0,0.0,0.0,Stroma
98x34,1,34,98,3893,8.267192185932146,13219.0,9.489486,25.697859142143887,38.149633103865646,48.649670928209396,60.91232317119298,253.0,5.5373344,1.9139118,13219.0,isolated,0.0005566358897595084,0.9470221365695991,0.052421227540641414,0.0,0.4,0.0,0.6,0.0,0.0,0.4,0.0,0.6,0.0,1.2,0.0,0.0,0.7,0.1,0.0,1.2,0.0,0.0,0.1,0.0,0.0,Pure Mes.
4x66,1,66,4,4384,8.385944904806284,14252.0,9.564723,23.119562166713443,33.62335110861633,43.41145102441762,56.70081392085321,364.0,5.8998976,2.5540276,14252.0,0,0.01540079723449333,0.9561595463926037,0.028439656372903018,0.3,0.0,0.1,0.4,0.0,0.2,0.0,0.0,0.0,0.2,0.7,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.1,0.3,0.0,0.0,Pure Mes.
83x35,1,35,83,7424,8.9126079636709,56492.0,10.941872,28.288961268852226,40.97571337534518,50.042483891524455,61.01217871557034,193.0,5.267858,0.3416413,56492.0,0,0.005569422622791361,0.9941658255982089,0.00026475177899973394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
36x66,1,66,36,5782,8.662677858158219,28821.0,10.268894,25.831858714132057,37.83352416640644,47.548662433642136,59.86606987960168,354.0,5.872118,1.228271,28821.0,0,0.0005620400913323293,0.9717292026422778,0.027708757266389904,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.3,0.0,0.3,0.2,0.3,0.0,0.0,0.1,0.4,0.0,0.1,Pure Mes.
5x17,1,17,5,1166,7.062191632286556,1979.0,7.5908523,25.012632642748862,35.27033855482567,47.043961596766046,66.3466397170288,33.0,3.5263605,1.6675088,1979.0,1,0.14778326140442866,0.00022671815717815007,0.8519900204383932,0.0,10.4,3.5,0.3,0.0,10.6,4.8,0.0,0.0,12.7,12.3,1.2,9.8,0.0,3.1,0.0,2.1,0.0,0.0,2.9,11.4,0.0,Stroma
50x66,1,66,50,7259,8.890135107818843,52645.0,10.8713455,25.901795042264226,37.836451704815275,47.25614968183113,59.81954601576598,211.0,5.3565865,0.40079778,52645.0,0,0.0002822589039891992,0.9909192985807621,0.008798442515248696,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
35x77,1,77,35,4913,8.499843553081124,21089.0,9.956554,26.113139551424915,38.82592820901892,48.97814026269619,61.41116221726966,310.0,5.739793,1.4699606,21089.0,isolated,0.0006114600981912192,0.8922291853795288,0.10715935452227993,1.6,0.0,0.0,5.4,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.9,0.5,0.0,0.0,0.3,0.0,0.5,0.4,0.1,0.0,0.2,MS Mixture
9x55,1,55,9,2056,7.6290038896529575,4630.0,8.440528,26.13390928725702,38.185745140388775,49.13606911447084,64.08207343412528,93.0,4.543295,2.0086393,4630.0,1,0.00041099899518744264,0.6139928424608275,0.385596158543985,3.1,0.0,0.0,6.3,2.9,1.2,2.4,0.0,2.8,0.0,4.3,0.0,0.0,6.4,0.0,0.4,0.0,3.8,3.3,1.5,0.0,0.0,MS Mixture
47x33,1,33,47,1500,7.313886831633462,2801.0,7.938089,24.02713316672617,34.666190646197784,46.09068189932167,64.29846483398785,93.0,4.543295,3.320243,2801.0,1,0.025967485436663825,0.00036658564203879935,0.9736659289212974,8.5,5.2,0.0,4.0,0.0,5.9,3.0,0.0,6.2,0.0,22.0,0.0,0.0,21.4,0.0,0.0,21.1,0.0,0.0,0.0,0.0,0.0,Stroma
22x44,1,44,22,931,6.837332814685591,1659.0,7.4145727,28.993369499698613,41.65159734779988,54.30982519590114,74.02049427365883,76.0,4.3438053,4.581073,1659.0,1,0.0005385909653478507,0.19960881227010419,0.7998525967645479,0.0,12.2,0.0,5.6,1.1,2.5,6.3,10.0,0.0,5.5,0.0,7.5,0.0,3.3,0.0,4.8,14.1,0.0,0.0,0.4,2.8,4.0,Stroma
95x37,1,37,95,6547,8.786914938491025,37629.0,10.535557,24.80533630976109,37.24786733636291,47.00364080895054,59.22559727869462,533.0,6.280396,1.4164608,37629.0,0,0.00038407964300064964,0.9453650825247238,0.054250837832275495,0.8,0.0,0.0,0.9,0.0,0.1,0.4,0.0,0.0,0.0,1.8,0.0,0.0,0.7,0.0,0.4,0.0,0.0,0.0,0.3,0.0,0.0,Pure Mes.
68x46,1,46,68,3655,8.204124932574041,11138.0,9.318208,24.797988866942,37.25983120847549,47.32447477105405,60.30705692224816,254.0,5.5412636,2.280481,11138.0,isolated,0.0050011054391668665,0.9431666210505338,0.05183227351029928,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Pure Mes.
16x62,1,62,16,6991,8.852521917335372,45412.0,10.723554,24.92072579934819,37.08270941601339,46.934730908130014,59.319122698846115,391.0,5.971262,0.86100584,45412.0,0,0.015303417676782295,0.957256425528241,0.027440156794976786,0.5,0.0,0.0,0.3,0.0,0.0,0.9,0.0,0.3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,Pure Mes.
54x18,1,18,54,2924,7.981049759665957,7638.0,8.941022,23.959151610369204,35.12699659596753,45.600942655145325,60.40848389630793,353.0,5.869297,4.6216288,7638.0,isolated,0.0006674420182425516,0.7547697439684014,0.244562814013356,4.5,0.0,0.0,1.1,0.0,1.5,0.3,0.0,0.0,2.9,5.5,0.0,1.2,0.0,0.8,2.4,0.0,0.8,3.5,0.1,0.0,0.0,MS Mixture
91x41,1,41,91,7264,8.890823576004383,47949.0,10.777914,24.277878579323865,36.271872197543225,45.552566268326764,57.47773676197626,407.0,6.011267,0.84881854,47949.0,0,0.00019791720680446056,0.9996041655863825,0.0001979172068129648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pure Mes.
38x42,1,42,38,1700,7.438971592395862,3526.0,8.168203,25.21270561542825,36.55700510493477,47.5609756097561,65.96710153148044,85.0,4.454347,2.4106636,3526.0,1,0.006010370987294676,0.39606790874056624,0.5979217202721391,0.0,8.9,4.1,3.4,0.0,2.7,2.7,2.0,0.0,2.1,7.8,0.0,0.5,3.1,4.0,1.2,6.9,0.0,0.0,2.0,5.1,3.2,Stroma
65x55,1,55,65,2984,8.001355025826703,9202.0,9.127285,25.635731362747226,38.94805477070202,50.09780482503804,64.1490980221691,130.0,4.8751974,1.4127363,9202.0,isolated,0.0006957461995485064,0.8912246693034955,0.10807958449695587,0.0,0.7,0.0,4.6,0.0,0.0,0.9,0.0,0.7,0.0,0.0,0.4,0.0,0.2,0.5,0.0,2.6,0.0,0.0,0.1,0.1,0.1,MS Mixture
85x19,1,19,85,2352,7.763446388727362,5438.0,8.601351,22.986392055902904,34.33247517469658,45.568223611621924,60.959911732254504,59.0,4.0943446,1.0849577,5438.0,6,0.0005128190758518896,0.9312131828695095,0.06827399805463857,0.0,1.2,0.1,0.5,0.0,0.6,0.6,0.0,0.0,1.0,0.0,0.1,0.7,0.0,0.2,0.0,0.6,0.0,0.0,0.1,0.5,0.5,Pure Mes.
58x58,1,58,58,5903,8.683385366280309,42118.0,10.648254,30.222232774585688,45.09710812479225,55.26140842395175,67.30613989268247,163.0,5.0998664,0.38700792,42118.0,0,0.0004714763988551241,0.9847147329868581,0.014813790614286837,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.1,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,Pure Mes.
8x56,1,56,8,1512,7.321849713788356,2790.0,7.9341555,23.835125448028673,35.16129032258065,46.738351254480285,63.72759856630824,116.0,4.762174,4.157706,2790.0,1,0.0005028736666917742,0.06420010105275963,0.9352970252805486,1.2,0.0,5.3,4.7,0.0,0.0,2.3,11.5,8.0,0.0,0.0,12.7,0.0,11.3,1.5,0.0,26.2,1.5,0.0,0.0,6.1,1.1,Stroma
