,r,reference,method
9x11,1.0,ReSort,stereoscope
9x12,0.9997818224985416,ReSort,stereoscope
9x13,0.9854255020432173,ReSort,stereoscope
9x14,1.0,ReSort,stereoscope
9x15,1.0,ReSort,stereoscope
9x16,0.9545210634856178,ReSort,stereoscope
9x17,0.9999986198733457,ReSort,stereoscope
9x18,1.0,ReSort,stereoscope
10x1,0.9999916525427504,ReSort,stereoscope
10x2,0.9999787576567718,ReSort,stereoscope
10x3,1.0,ReSort,stereoscope
10x4,1.0,ReSort,stereoscope
10x5,1.0,ReSort,stereoscope
10x6,1.0,ReSort,stereoscope
10x7,1.0,ReSort,stereoscope
10x8,1.0,ReSort,stereoscope
10x9,1.0,ReSort,stereoscope
10x10,0.9970514919618387,ReSort,stereoscope
10x11,1.0,ReSort,stereoscope
10x12,1.0,ReSort,stereoscope
10x13,1.0,ReSort,stereoscope
10x14,1.0,ReSort,stereoscope
10x15,1.0,ReSort,stereoscope
10x16,1.0,ReSort,stereoscope
10x17,1.0,ReSort,stereoscope
10x18,1.0,ReSort,stereoscope
10x19,1.0,ReSort,stereoscope
11x2,1.0,ReSort,stereoscope
11x3,1.0,ReSort,stereoscope
11x4,1.0,ReSort,stereoscope
11x5,1.0,ReSort,stereoscope
11x6,1.0,ReSort,stereoscope
11x7,0.999423529980942,ReSort,stereoscope
11x8,1.0,ReSort,stereoscope
11x9,1.0,ReSort,stereoscope
11x10,1.0,ReSort,stereoscope
11x11,1.0,ReSort,stereoscope
11x12,1.0,ReSort,stereoscope
11x13,1.0,ReSort,stereoscope
11x14,1.0,ReSort,stereoscope
11x15,1.0,ReSort,stereoscope
11x16,1.0,ReSort,stereoscope
11x17,0.9998292801902918,ReSort,stereoscope
11x18,1.0,ReSort,stereoscope
12x2,1.0,ReSort,stereoscope
12x3,1.0,ReSort,stereoscope
12x4,1.0,ReSort,stereoscope
12x5,1.0,ReSort,stereoscope
12x6,0.9922971843314058,ReSort,stereoscope
12x7,0.7569732056943863,ReSort,stereoscope
12x8,1.0,ReSort,stereoscope
12x9,1.0,ReSort,stereoscope
12x10,1.0,ReSort,stereoscope
12x11,1.0,ReSort,stereoscope
12x12,1.0,ReSort,stereoscope
12x13,1.0,ReSort,stereoscope
12x14,1.0,ReSort,stereoscope
12x15,1.0,ReSort,stereoscope
12x16,1.0,ReSort,stereoscope
12x17,1.0,ReSort,stereoscope
12x18,1.0,ReSort,stereoscope
13x1,1.0,ReSort,stereoscope
13x2,0.9999992938292508,ReSort,stereoscope
13x3,1.0,ReSort,stereoscope
13x4,0.9999993944850394,ReSort,stereoscope
13x5,1.0,ReSort,stereoscope
13x6,1.0,ReSort,stereoscope
13x7,1.0,ReSort,stereoscope
13x8,0.9999934634573737,ReSort,stereoscope
13x9,1.0,ReSort,stereoscope
13x10,1.0,ReSort,stereoscope
13x11,0.9986950573122703,ReSort,stereoscope
13x12,1.0,ReSort,stereoscope
13x13,1.0,ReSort,stereoscope
13x14,1.0,ReSort,stereoscope
13x15,1.0,ReSort,stereoscope
13x16,0.999520240871602,ReSort,stereoscope
13x17,1.0,ReSort,stereoscope
13x18,0.9999854124504719,ReSort,stereoscope
14x2,1.0,ReSort,stereoscope
14x3,1.0,ReSort,stereoscope
14x4,1.0,ReSort,stereoscope
14x5,1.0,ReSort,stereoscope
14x6,0.9998451025965862,ReSort,stereoscope
14x7,1.0,ReSort,stereoscope
14x8,1.0,ReSort,stereoscope
14x9,1.0,ReSort,stereoscope
14x10,1.0,ReSort,stereoscope
14x11,1.0,ReSort,stereoscope
14x12,1.0,ReSort,stereoscope
14x13,1.0,ReSort,stereoscope
14x14,1.0,ReSort,stereoscope
14x15,1.0,ReSort,stereoscope
14x16,1.0,ReSort,stereoscope
14x17,1.0,ReSort,stereoscope
14x18,1.0,ReSort,stereoscope
15x3,1.0,ReSort,stereoscope
15x4,0.9999788635062927,ReSort,stereoscope
15x5,1.0,ReSort,stereoscope
15x6,1.0,ReSort,stereoscope
15x7,1.0,ReSort,stereoscope
15x8,1.0,ReSort,stereoscope
15x9,1.0,ReSort,stereoscope
15x10,1.0,ReSort,stereoscope
15x11,0.9983047098257887,ReSort,stereoscope
15x12,1.0,ReSort,stereoscope
15x13,1.0,ReSort,stereoscope
15x14,0.9981927381607302,ReSort,stereoscope
15x15,0.997446979220362,ReSort,stereoscope
15x16,1.0,ReSort,stereoscope
15x17,1.0,ReSort,stereoscope
16x4,0.9998461203495417,ReSort,stereoscope
16x5,1.0,ReSort,stereoscope
16x6,1.0,ReSort,stereoscope
16x7,0.9999918891555253,ReSort,stereoscope
16x8,1.0,ReSort,stereoscope
16x9,1.0,ReSort,stereoscope
16x10,0.9999249830852903,ReSort,stereoscope
16x11,0.9710526330955536,ReSort,stereoscope
16x12,1.0,ReSort,stereoscope
16x13,1.0,ReSort,stereoscope
16x14,0.9999997531173046,ReSort,stereoscope
16x15,0.9914927411912432,ReSort,stereoscope
16x16,0.8505774628338574,ReSort,stereoscope
17x3,1.0,ReSort,stereoscope
17x5,0.9858066965726404,ReSort,stereoscope
17x6,1.0,ReSort,stereoscope
17x7,1.0,ReSort,stereoscope
17x8,1.0,ReSort,stereoscope
17x9,1.0,ReSort,stereoscope
17x10,1.0,ReSort,stereoscope
17x11,0.9999999690312095,ReSort,stereoscope
17x12,1.0,ReSort,stereoscope
17x13,1.0,ReSort,stereoscope
17x14,0.9999866495267481,ReSort,stereoscope
17x15,1.0,ReSort,stereoscope
18x4,1.0,ReSort,stereoscope
18x5,0.999648039252653,ReSort,stereoscope
18x6,1.0,ReSort,stereoscope
18x7,1.0,ReSort,stereoscope
18x8,1.0,ReSort,stereoscope
18x9,1.0,ReSort,stereoscope
18x10,1.0,ReSort,stereoscope
18x11,1.0,ReSort,stereoscope
18x12,0.9999397886741187,ReSort,stereoscope
18x13,1.0,ReSort,stereoscope
18x14,1.0,ReSort,stereoscope
19x10,1.0,ReSort,stereoscope
19x12,0.9998269128892041,ReSort,stereoscope
20x6,1.0,ReSort,stereoscope
0x8,1.0,Internal,spatialDWLS
0x10,0.9912116688877766,Internal,spatialDWLS
0x14,1.0,Internal,spatialDWLS
1x6,1.0,Internal,spatialDWLS
1x7,1.0,Internal,spatialDWLS
1x9,1.0,Internal,spatialDWLS
1x10,0.970725343394151,Internal,spatialDWLS
2x3,1.0,Internal,spatialDWLS
2x6,0.8560730915366436,Internal,spatialDWLS
2x7,1.0,Internal,spatialDWLS
2x8,1.0,Internal,spatialDWLS
2x9,1.0,Internal,spatialDWLS
2x10,1.0,Internal,spatialDWLS
2x11,1.0,Internal,spatialDWLS
2x12,1.0,Internal,spatialDWLS
2x13,0.9985729544351456,Internal,spatialDWLS
2x14,1.0,Internal,spatialDWLS
2x15,1.0,Internal,spatialDWLS
3x4,1.0,Internal,spatialDWLS
3x5,1.0,Internal,spatialDWLS
3x6,1.0,Internal,spatialDWLS
3x7,1.0,Internal,spatialDWLS
3x8,0.9964837308062859,Internal,spatialDWLS
3x9,1.0,Internal,spatialDWLS
3x10,1.0,Internal,spatialDWLS
3x11,1.0,Internal,spatialDWLS
3x12,0.9948497511671099,Internal,spatialDWLS
3x13,1.0,Internal,spatialDWLS
3x14,0.9353798226276903,Internal,spatialDWLS
3x15,1.0,Internal,spatialDWLS
3x17,1.0,Internal,spatialDWLS
4x4,1.0,Internal,spatialDWLS
4x5,1.0,Internal,spatialDWLS
4x6,1.0,Internal,spatialDWLS
4x7,1.0,Internal,spatialDWLS
4x8,1.0,Internal,spatialDWLS
4x9,1.0,Internal,spatialDWLS
4x10,1.0,Internal,spatialDWLS
4x11,1.0,Internal,spatialDWLS
4x12,1.0,Internal,spatialDWLS
4x13,1.0,Internal,spatialDWLS
4x14,1.0,Internal,spatialDWLS
4x15,1.0,Internal,spatialDWLS
4x16,1.0,Internal,spatialDWLS
5x2,1.0,Internal,spatialDWLS
5x3,1.0,Internal,spatialDWLS
5x4,1.0,Internal,spatialDWLS
5x5,1.0,Internal,spatialDWLS
5x6,0.9980245466200053,Internal,spatialDWLS
5x7,1.0,Internal,spatialDWLS
5x8,1.0,Internal,spatialDWLS
5x9,1.0,Internal,spatialDWLS
5x10,1.0,Internal,spatialDWLS
5x11,1.0,Internal,spatialDWLS
5x12,1.0,Internal,spatialDWLS
5x13,1.0,Internal,spatialDWLS
5x14,1.0,Internal,spatialDWLS
5x15,1.0,Internal,spatialDWLS
5x16,1.0,Internal,spatialDWLS
5x17,1.0,Internal,spatialDWLS
6x2,1.0,Internal,spatialDWLS
6x3,1.0,Internal,spatialDWLS
6x4,1.0,Internal,spatialDWLS
6x5,1.0,Internal,spatialDWLS
6x6,0.9468019216843028,Internal,spatialDWLS
6x7,0.9840200487532358,Internal,spatialDWLS
6x8,1.0,Internal,spatialDWLS
6x9,1.0,Internal,spatialDWLS
6x10,1.0,Internal,spatialDWLS
6x11,1.0,Internal,spatialDWLS
6x12,1.0,Internal,spatialDWLS
6x13,1.0,Internal,spatialDWLS
6x14,0.8616418063023715,Internal,spatialDWLS
6x15,1.0,Internal,spatialDWLS
6x16,1.0,Internal,spatialDWLS
6x17,1.0,Internal,spatialDWLS
6x18,0.852859992522753,Internal,spatialDWLS
6x19,1.0,Internal,spatialDWLS
7x2,1.0,Internal,spatialDWLS
7x3,0.9955899291708573,Internal,spatialDWLS
7x4,0.9931350285756755,Internal,spatialDWLS
7x5,1.0,Internal,spatialDWLS
7x6,1.0,Internal,spatialDWLS
7x7,1.0,Internal,spatialDWLS
7x8,1.0,Internal,spatialDWLS
7x9,1.0,Internal,spatialDWLS
7x10,1.0,Internal,spatialDWLS
7x11,1.0,Internal,spatialDWLS
7x12,0.9466515440497691,Internal,spatialDWLS
7x13,1.0,Internal,spatialDWLS
7x14,1.0,Internal,spatialDWLS
7x15,1.0,Internal,spatialDWLS
7x16,1.0,Internal,spatialDWLS
7x17,1.0,Internal,spatialDWLS
7x18,1.0,Internal,spatialDWLS
8x0,1.0,Internal,spatialDWLS
8x2,1.0,Internal,spatialDWLS
8x3,1.0,Internal,spatialDWLS
8x4,1.0,Internal,spatialDWLS
8x5,1.0,Internal,spatialDWLS
8x6,1.0,Internal,spatialDWLS
8x7,1.0,Internal,spatialDWLS
8x8,1.0,Internal,spatialDWLS
8x9,1.0,Internal,spatialDWLS
8x10,1.0,Internal,spatialDWLS
8x11,1.0,Internal,spatialDWLS
8x12,1.0,Internal,spatialDWLS
8x13,1.0,Internal,spatialDWLS
8x14,1.0,Internal,spatialDWLS
8x15,1.0,Internal,spatialDWLS
8x16,0.9940955426424519,Internal,spatialDWLS
8x17,1.0,Internal,spatialDWLS
8x18,1.0,Internal,spatialDWLS
9x2,1.0,Internal,spatialDWLS
9x3,1.0,Internal,spatialDWLS
9x4,1.0,Internal,spatialDWLS
9x5,1.0,Internal,spatialDWLS
9x6,1.0,Internal,spatialDWLS
9x7,1.0,Internal,spatialDWLS
9x8,1.0,Internal,spatialDWLS
9x9,1.0,Internal,spatialDWLS
9x10,1.0,Internal,spatialDWLS
9x11,1.0,Internal,spatialDWLS
9x12,1.0,Internal,spatialDWLS
9x13,0.9990911325832296,Internal,spatialDWLS
9x14,1.0,Internal,spatialDWLS
9x15,1.0,Internal,spatialDWLS
9x16,0.7456706159156761,Internal,spatialDWLS
9x17,1.0,Internal,spatialDWLS
9x18,1.0,Internal,spatialDWLS
10x1,1.0,Internal,spatialDWLS
10x2,1.0,Internal,spatialDWLS
10x3,1.0,Internal,spatialDWLS
10x4,1.0,Internal,spatialDWLS
10x5,1.0,Internal,spatialDWLS
10x6,1.0,Internal,spatialDWLS
10x7,1.0,Internal,spatialDWLS
10x8,1.0,Internal,spatialDWLS
10x9,1.0,Internal,spatialDWLS
10x10,0.9948497511671099,Internal,spatialDWLS
10x11,1.0,Internal,spatialDWLS
10x12,1.0,Internal,spatialDWLS
10x13,1.0,Internal,spatialDWLS
10x14,1.0,Internal,spatialDWLS
10x15,1.0,Internal,spatialDWLS
10x16,1.0,Internal,spatialDWLS
10x17,1.0,Internal,spatialDWLS
10x18,1.0,Internal,spatialDWLS
10x19,1.0,Internal,spatialDWLS
11x2,1.0,Internal,spatialDWLS
11x3,1.0,Internal,spatialDWLS
11x4,1.0,Internal,spatialDWLS
11x5,1.0,Internal,spatialDWLS
11x6,1.0,Internal,spatialDWLS
11x7,1.0,Internal,spatialDWLS
11x8,1.0,Internal,spatialDWLS
11x9,1.0,Internal,spatialDWLS
11x10,1.0,Internal,spatialDWLS
11x11,1.0,Internal,spatialDWLS
11x12,1.0,Internal,spatialDWLS
11x13,1.0,Internal,spatialDWLS
11x14,1.0,Internal,spatialDWLS
11x15,1.0,Internal,spatialDWLS
11x16,1.0,Internal,spatialDWLS
11x17,1.0,Internal,spatialDWLS
11x18,1.0,Internal,spatialDWLS
12x2,1.0,Internal,spatialDWLS
12x3,1.0,Internal,spatialDWLS
12x4,1.0,Internal,spatialDWLS
12x5,1.0,Internal,spatialDWLS
12x6,0.992268008215057,Internal,spatialDWLS
12x7,0.9995721787244464,Internal,spatialDWLS
12x8,1.0,Internal,spatialDWLS
12x9,1.0,Internal,spatialDWLS
12x10,1.0,Internal,spatialDWLS
12x11,1.0,Internal,spatialDWLS
12x12,1.0,Internal,spatialDWLS
12x13,1.0,Internal,spatialDWLS
12x14,1.0,Internal,spatialDWLS
12x15,1.0,Internal,spatialDWLS
12x16,1.0,Internal,spatialDWLS
12x17,1.0,Internal,spatialDWLS
12x18,1.0,Internal,spatialDWLS
13x1,1.0,Internal,spatialDWLS
13x2,1.0,Internal,spatialDWLS
13x3,1.0,Internal,spatialDWLS
13x4,1.0,Internal,spatialDWLS
13x5,1.0,Internal,spatialDWLS
13x6,1.0,Internal,spatialDWLS
13x7,1.0,Internal,spatialDWLS
13x8,1.0,Internal,spatialDWLS
13x9,1.0,Internal,spatialDWLS
13x10,1.0,Internal,spatialDWLS
13x11,1.0,Internal,spatialDWLS
13x12,1.0,Internal,spatialDWLS
13x13,1.0,Internal,spatialDWLS
13x14,1.0,Internal,spatialDWLS
13x15,1.0,Internal,spatialDWLS
13x16,1.0,Internal,spatialDWLS
13x17,1.0,Internal,spatialDWLS
13x18,1.0,Internal,spatialDWLS
14x2,1.0,Internal,spatialDWLS
14x3,1.0,Internal,spatialDWLS
14x4,1.0,Internal,spatialDWLS
14x5,1.0,Internal,spatialDWLS
14x6,1.0,Internal,spatialDWLS
14x7,1.0,Internal,spatialDWLS
14x8,1.0,Internal,spatialDWLS
14x9,1.0,Internal,spatialDWLS
14x10,1.0,Internal,spatialDWLS
14x11,1.0,Internal,spatialDWLS
14x12,1.0,Internal,spatialDWLS
14x13,1.0,Internal,spatialDWLS
14x14,1.0,Internal,spatialDWLS
14x15,1.0,Internal,spatialDWLS
14x16,1.0,Internal,spatialDWLS
14x17,1.0,Internal,spatialDWLS
14x18,1.0,Internal,spatialDWLS
15x3,1.0,Internal,spatialDWLS
15x4,1.0,Internal,spatialDWLS
15x5,1.0,Internal,spatialDWLS
15x6,1.0,Internal,spatialDWLS
15x7,1.0,Internal,spatialDWLS
15x8,1.0,Internal,spatialDWLS
15x9,1.0,Internal,spatialDWLS
15x10,1.0,Internal,spatialDWLS
15x11,0.900675989548034,Internal,spatialDWLS
15x12,1.0,Internal,spatialDWLS
15x13,1.0,Internal,spatialDWLS
15x14,0.9931881988981329,Internal,spatialDWLS
15x15,0.9948497511671098,Internal,spatialDWLS
15x16,1.0,Internal,spatialDWLS
15x17,1.0,Internal,spatialDWLS
16x4,1.0,Internal,spatialDWLS
16x5,1.0,Internal,spatialDWLS
16x6,1.0,Internal,spatialDWLS
16x7,1.0,Internal,spatialDWLS
16x8,1.0,Internal,spatialDWLS
16x9,1.0,Internal,spatialDWLS
16x10,1.0,Internal,spatialDWLS
16x11,0.9902502934307658,Internal,spatialDWLS
16x12,1.0,Internal,spatialDWLS
16x13,1.0,Internal,spatialDWLS
16x14,1.0,Internal,spatialDWLS
16x15,0.9903976836703309,Internal,spatialDWLS
16x16,0.9832864941658712,Internal,spatialDWLS
17x3,1.0,Internal,spatialDWLS
17x5,0.9275560094087604,Internal,spatialDWLS
17x6,1.0,Internal,spatialDWLS
17x7,1.0,Internal,spatialDWLS
17x8,1.0,Internal,spatialDWLS
17x9,1.0,Internal,spatialDWLS
17x10,1.0,Internal,spatialDWLS
17x11,1.0,Internal,spatialDWLS
17x12,1.0,Internal,spatialDWLS
17x13,1.0,Internal,spatialDWLS
17x14,1.0,Internal,spatialDWLS
17x15,1.0,Internal,spatialDWLS
18x4,1.0,Internal,spatialDWLS
18x5,1.0,Internal,spatialDWLS
18x6,1.0,Internal,spatialDWLS
18x7,1.0,Internal,spatialDWLS
18x8,1.0,Internal,spatialDWLS
18x9,1.0,Internal,spatialDWLS
18x10,1.0,Internal,spatialDWLS
18x11,1.0,Internal,spatialDWLS
18x12,1.0,Internal,spatialDWLS
18x13,1.0,Internal,spatialDWLS
18x14,1.0,Internal,spatialDWLS
19x10,1.0,Internal,spatialDWLS
19x12,1.0,Internal,spatialDWLS
20x6,1.0,Internal,spatialDWLS
0x8,0.9217423094443659,External,spatialDWLS
0x10,0.9970938782868445,External,spatialDWLS
0x14,0.8020853304183884,External,spatialDWLS
1x6,0.9413262249464771,External,spatialDWLS
1x7,0.9490347098507748,External,spatialDWLS
1x9,0.9273881118486837,External,spatialDWLS
1x10,0.9209732585171584,External,spatialDWLS
2x3,0.9267956920636937,External,spatialDWLS
2x6,0.9803721057155516,External,spatialDWLS
2x7,0.8650495395085792,External,spatialDWLS
2x8,0.9564756476475104,External,spatialDWLS
2x9,0.7580337816757869,External,spatialDWLS
2x10,0.8334322941073455,External,spatialDWLS
2x11,0.7615922335954541,External,spatialDWLS
2x12,0.9628978424730825,External,spatialDWLS
2x13,0.9004985106168415,External,spatialDWLS
2x14,0.8430960127510132,External,spatialDWLS
2x15,0.9319713124243025,External,spatialDWLS
3x4,0.9283937035686497,External,spatialDWLS
3x5,0.9527635187790416,External,spatialDWLS
3x6,0.8499394516035517,External,spatialDWLS
3x7,0.9117060761912423,External,spatialDWLS
3x8,0.9932259945124985,External,spatialDWLS
3x9,0.3462440801473472,External,spatialDWLS
3x10,0.873709613083316,External,spatialDWLS
3x11,0.971200344844837,External,spatialDWLS
3x12,0.8935936384791768,External,spatialDWLS
3x13,0.7484056543987259,External,spatialDWLS
3x14,0.985066337610762,External,spatialDWLS
3x15,0.8838668541520244,External,spatialDWLS
3x17,0.9376091011568881,External,spatialDWLS
4x4,0.896370553635897,External,spatialDWLS
4x5,0.9351849725125082,External,spatialDWLS
4x6,0.9296337101375726,External,spatialDWLS
4x7,0.9183226037452579,External,spatialDWLS
4x8,0.9211285326198795,External,spatialDWLS
4x9,0.7740101757464827,External,spatialDWLS
4x10,0.850075520855943,External,spatialDWLS
4x11,0.8570179552516191,External,spatialDWLS
4x12,0.850853446505649,External,spatialDWLS
4x13,0.9468290022813707,External,spatialDWLS
4x14,0.7542245277881532,External,spatialDWLS
4x15,0.8849349077087254,External,spatialDWLS
4x16,0.9414840939326172,External,spatialDWLS
5x2,0.6991380204714662,External,spatialDWLS
5x3,0.9459262927473916,External,spatialDWLS
5x4,0.6079761068322149,External,spatialDWLS
5x5,1.0,External,spatialDWLS
5x6,0.7813114697303057,External,spatialDWLS
5x7,0.9594872494631036,External,spatialDWLS
5x8,0.8260736780689049,External,spatialDWLS
5x9,0.9772075998462184,External,spatialDWLS
5x10,0.9018564512433389,External,spatialDWLS
5x11,0.9497629945388234,External,spatialDWLS
5x12,0.9410716734868326,External,spatialDWLS
5x13,0.7903293456057152,External,spatialDWLS
5x14,0.9425544589311039,External,spatialDWLS
5x15,0.9416575008771277,External,spatialDWLS
5x16,0.9649652304776524,External,spatialDWLS
5x17,0.933173606110554,External,spatialDWLS
6x2,0.884241738756787,External,spatialDWLS
6x3,0.9774478507361686,External,spatialDWLS
6x4,0.9723217700704907,External,spatialDWLS
6x5,0.9809865963026468,External,spatialDWLS
6x6,0.896529689605995,External,spatialDWLS
6x7,0.9036206868603486,External,spatialDWLS
6x8,0.7847131627885953,External,spatialDWLS
6x9,0.7207335655330896,External,spatialDWLS
6x10,0.9374015538869032,External,spatialDWLS
6x11,0.96812684241668,External,spatialDWLS
6x12,0.9491441241852833,External,spatialDWLS
6x13,0.9052291352675839,External,spatialDWLS
6x14,0.7777743789734591,External,spatialDWLS
6x15,0.9088361480577093,External,spatialDWLS
6x16,1.0,External,spatialDWLS
6x17,0.8996874060578575,External,spatialDWLS
6x18,0.5673054330205871,External,spatialDWLS
6x19,0.9399106269811293,External,spatialDWLS
7x2,0.9676684478108998,External,spatialDWLS
7x3,0.9918752318409965,External,spatialDWLS
7x4,0.995154371867881,External,spatialDWLS
7x5,0.9785513265559965,External,spatialDWLS
7x6,0.9141852541319444,External,spatialDWLS
7x7,0.6338323412696111,External,spatialDWLS
7x8,0.8956970851339683,External,spatialDWLS
7x9,0.7295945521836575,External,spatialDWLS
7x10,0.9377399542155794,External,spatialDWLS
7x11,0.6438229293633497,External,spatialDWLS
7x12,0.981340521921896,External,spatialDWLS
7x13,0.9464437573416016,External,spatialDWLS
7x14,0.9677019984948791,External,spatialDWLS
7x15,0.9722028484802712,External,spatialDWLS
7x16,0.7673772614496457,External,spatialDWLS
7x17,0.8643823077960875,External,spatialDWLS
7x18,0.8560708839492737,External,spatialDWLS
8x0,0.9791857578206804,External,spatialDWLS
8x2,0.9819461585867479,External,spatialDWLS
8x3,0.7034861757134725,External,spatialDWLS
8x4,0.9438811267034253,External,spatialDWLS
8x5,0.8473102008836486,External,spatialDWLS
8x6,0.9407355260724881,External,spatialDWLS
8x7,0.9399795430199951,External,spatialDWLS
8x8,0.8896929064396879,External,spatialDWLS
8x9,0.771780696471692,External,spatialDWLS
