"","Cancer","Stroma","Ductal","coordX","coordY"
"5x48",0.336200632577944,0.48434023703859,0.179459130383466,5,48
"5x49",0.332451403245129,0.302781939186714,0.364766657568157,5,49
"6x0",0.607365735323265,0.180314003610875,0.21232026106586,6,0
"6x1",0.604665469230063,0.241604862099914,0.153729668670023,6,1
"6x2",0.713917810769031,0.125898389201099,0.16018380002987,6,2
"6x3",0.731546427207069,0.105932434019214,0.162521138773717,6,3
"6x4",0.717972670614438,0.129332300220687,0.152695029164875,6,4
"6x5",0.729607230683565,0.115766159610871,0.154626609705564,6,5
"6x6",0.653988334771081,0.29582679689521,0.050184868333709,6,6
"6x7",0.366776178321577,0.464758921594626,0.168464900083797,6,7
"6x8",0.704291259222639,0.118018973655279,0.177689767122082,6,8
"6x9",0.676608063086927,0.138321283981834,0.185070652931239,6,9
"6x10",0.70370263738572,0.13525725267414,0.16104010994014,6,10
"6x11",0.734469402192085,0.129279500267713,0.136251097540202,6,11
"6x12",0.726908918055092,0.147965832320328,0.12512524962458,6,12
"6x13",0.727890460702659,0.111620212186296,0.160489327111046,6,13
"6x14",0.375624590427402,0.496049261488437,0.128326148084161,6,14
"6x15",0.777958855586902,0.136601453627338,0.0854396907857606,6,15
"6x16",0.755644571316177,0.122379420020721,0.121976008663101,6,16
"6x17",0.746752992480927,0.123170584641963,0.13007642287711,6,17
"6x18",0.491616997103753,0.384895929691312,0.123487073204935,6,18
"6x19",0.666662064129878,0.127013502040678,0.206324433829443,6,19
"6x20",0.608154513647679,0.145523536135468,0.246321950216853,6,20
"6x21",0.583378062122875,0.232677711743737,0.183944226133388,6,21
"6x22",0.630995474263435,0.269438991771556,0.0995655339650087,6,22
"6x23",0.4092248957743,0.472352814725726,0.118422289499973,6,23
"6x24",0.432630219565333,0.302941414052987,0.26442836638168,6,24
"6x25",0.344696490049029,0.400447276784339,0.254856233166631,6,25
"6x26",0.328604419236419,0.498502009401398,0.172893571362183,6,26
"6x27",0.33572174905845,0.460943562234703,0.203334688706848,6,27
"6x28",0.354368453684813,0.419014431161513,0.226617115153674,6,28
"6x29",0.337073304227771,0.380833156732938,0.282093539039291,6,29
"6x30",0.335149355110784,0.475156366823899,0.189694278065316,6,30
"6x31",0.445085722851403,0.437040735637471,0.117873541511126,6,31
"6x32",0.136983110388736,0.665147553795153,0.197869335816111,6,32
"6x33",0.229306938461389,0.563120287379705,0.207572774158906,6,33
"6x34",0.221796175440029,0.605865873650199,0.172337950909772,6,34
"6x35",0.300234876147156,0.406262855418883,0.293502268433961,6,35
"6x36",0.351776782766924,0.531911900737492,0.116311316495584,6,36
"6x37",0.26362038134205,0.440436121281455,0.295943497376495,6,37
"6x38",0.301642767453739,0.453735827680165,0.244621404866096,6,38
"6x39",0.470590124658272,0.367838723740368,0.161571151601361,6,39
"6x40",0.264066814167065,0.521084479961389,0.214848705871546,6,40
"6x41",0.224325120481367,0.593761533343665,0.181913346174968,6,41
"6x42",0.288792823805541,0.530992087149639,0.180215089044821,6,42
"6x43",0.23618596243269,0.484971687222796,0.278842350344514,6,43
"6x44",0.327510637503334,0.41178758937501,0.260701773121656,6,44
"6x45",0.2171314115139,0.551723921127938,0.231144667358163,6,45
"6x46",0.207419104848303,0.572180873173534,0.220400021978164,6,46
"6x47",0.286887521234356,0.474354999987574,0.23875747877807,6,47
"6x48",0.371560921596656,0.440619316597485,0.187819761805859,6,48
"6x49",0.341707985257513,0.466362823384796,0.191929191357691,6,49
"7x0",0.679769701618595,0.120810214756694,0.199420083624711,7,0
"7x1",0.601803340373808,0.220490188362659,0.177706471263533,7,1
"7x2",0.732195225347996,0.147680460998465,0.12012431365354,7,2
"7x3",0.31479101135336,0.612661444467299,0.0725475441793411,7,3
"7x4",0.314463872510986,0.574555221938157,0.110980905550857,7,4
"7x5",0.728886803167947,0.145804056131945,0.125309140700108,7,5
"7x6",0.719108585368772,0.134106496776065,0.146784917855164,7,6
"7x7",0.697190505372015,0.116522310537763,0.186287184090223,7,7
"7x8",0.746360764972273,0.11174972063404,0.141889514393687,7,8
"7x9",0.68138127856524,0.126961721874829,0.19165699955993,7,9
"7x10",0.692736630807812,0.118024437263878,0.18923893192831,7,10
"7x11",0.70611063190049,0.113118273336409,0.180771094763102,7,11
"7x12",0.272276434584076,0.596071014661998,0.131652550753927,7,12
"7x13",0.72155521830748,0.11089731187776,0.16754746981476,7,13
"7x14",0.714709562955297,0.116038261675924,0.169252175368779,7,14
"7x15",0.742409186738163,0.132532555326713,0.125058257935124,7,15
"7x16",0.728941348342648,0.116236768883275,0.154821882774077,7,16
"7x17",0.721315631615279,0.12841015712565,0.150274211259071,7,17
"7x18",0.69973463836562,0.113036561155552,0.187228800478829,7,18
"7x19",0.472063743400257,0.302460147821823,0.22547610877792,7,19
"7x20",0.49310052788807,0.147434140049694,0.359465332062237,7,20
"7x21",0.503695933897503,0.246102489371198,0.250201576731299,7,21
"7x22",0.470841247029308,0.364737235342152,0.16442151762854,7,22
"7x23",0.418177139252196,0.379794326363399,0.202028534384404,7,23
"7x24",0.556590524389246,0.271145007418765,0.17226446819199,7,24
"7x25",0.38523503675926,0.443919336640625,0.170845626600115,7,25
"7x26",0.333465818660646,0.542529113478709,0.124005067860645,7,26
"7x27",0.362293209313686,0.511982952936291,0.125723837750023,7,27
"7x28",0.243363709029086,0.654898767184482,0.101737523786432,7,28
"7x29",0.223445302134134,0.594333897782034,0.182220800083832,7,29
"7x30",0.321870905957525,0.500558081461348,0.177571012581127,7,30
"7x31",0.399834535885615,0.436207586201547,0.163957877912838,7,31
"7x32",0.177934695328556,0.648110607241981,0.173954697429462,7,32
"7x33",0.288176631249667,0.612616078227125,0.0992072905232076,7,33
"7x34",0.122827468447426,0.573826075259874,0.3033464562927,7,34
"7x35",0.260046707399394,0.561364007413331,0.178589285187275,7,35
"7x36",0.301015061908658,0.507204629385216,0.191780308706126,7,36
"7x37",0.207329307277961,0.6804546045434,0.11221608817864,7,37
"7x38",0.144851360191805,0.646283290387468,0.208865349420727,7,38
"7x39",0.396252862352524,0.410621848813979,0.193125288833497,7,39
"7x40",0.132002460720475,0.478028306953674,0.389969232325852,7,40
"7x41",0.321557308279937,0.441244362597149,0.237198329122914,7,41
"7x42",0.309531212345835,0.518004632273474,0.172464155380691,7,42
"7x43",0.276609673589155,0.401586422851917,0.321803903558928,7,43
"7x44",0.291550621426004,0.453376458473979,0.255072920100017,7,44
"7x45",0.351251519231741,0.494038097162743,0.154710383605515,7,45
"7x46",0.191754412860806,0.694581281251974,0.11366430588722,7,46
"7x47",0.266912929154156,0.556301138549972,0.176785932295871,7,47
"7x48",0.234182067509387,0.395513557910621,0.370304374579992,7,48
"7x49",0.404632440289039,0.276959477883238,0.318408081827723,7,49
"8x0",0.708859245540983,0.117333572638796,0.173807181820221,8,0
"8x1",0.676852186197349,0.185132125464032,0.13801568833862,8,1
"8x2",0.79684630055733,0.113800049022685,0.0893536504199851,8,2
"8x3",0.696215470799366,0.107074605603455,0.196709923597179,8,3
"8x4",0.75300089694114,0.126546413360164,0.120452689698696,8,4
"8x5",0.702270972293972,0.123889228777593,0.173839798928435,8,5
"8x6",0.752299313562461,0.137420851862504,0.110279834575035,8,6
"8x7",0.710226773017011,0.125398000276767,0.164375226706221,8,7
"8x8",0.717177360802494,0.106375579838354,0.176447059359152,8,8
"8x9",0.660725959615645,0.141015922459535,0.19825811792482,8,9
"8x10",0.71515474167151,0.107019294824738,0.177825963503752,8,10
"8x11",0.734179991299929,0.129401438234729,0.136418570465342,8,11
"8x12",0.745043559112222,0.146465388474138,0.108491052413641,8,12
"8x13",0.742996474095789,0.142077369542029,0.114926156362182,8,13
"8x14",0.70632142285137,0.112989147110576,0.180689430038054,8,14
"8x15",0.742788380292229,0.125283172469913,0.131928447237858,8,15
"8x16",0.529001757960787,0.336181888703032,0.134816353336181,8,16
"8x17",0.691762585996363,0.130984477831629,0.177252936172008,8,17
