"","Ductal","Cancer","mDCs","pDCs","Macrophages","Mast","T","Monocytes"
"0x36",0.130692208280381,0.343667216777358,0.0254792021951906,0.0628092861546847,0.110934019067037,0.158199857222485,0.158175204602074,0.0100430057007897
"0x37",0.196318741794437,0.293901497050539,0.11772504993022,0.0648968891546165,0.0946241642577034,0.0829104983672554,0.0730532632617119,0.0765698961835167
"0x38",0.270172468124334,0.268179678896882,0,0.0453764129426809,0.106005986642688,0.0413790116218304,0.10029827823526,0.168588163536325
"0x39",0.261816308743093,0.219515998989235,0.237438170628713,0.0563798157756141,0.0495550990477498,0.0242396599992282,0.149568341351869,0.00148660546449725
"0x40",0.186842181692387,0.332962432392758,0.0400149433786892,0.111538920565974,0.0822753149010396,0.0469748133047275,0.176642867646682,0.0227485261177427
"0x41",0.232404195912112,0.127697579083107,0.157052785527879,0.0605848238741263,0.203167641699084,0.0331034187152067,0.0355592908978635,0.150430264290623
"0x42",0.179564176883579,0.211667971013157,0.155281887783322,0.033536559498646,0.0843005285372413,0.153510526308553,0.15735389448027,0.0247844554952321
"0x43",0.17935593310529,0.277057790400302,0.0472913825600701,0.0547472609144994,0.149760979237028,0.0330673269816808,0.219264049247106,0.0394552775540234
"0x44",0.382274151516385,0.144680500031197,0.0479002588792955,0.0493096368949668,0.159256618490732,0.0867149000659649,0.129863934121459,0
"0x45",0.15795112890916,0.340548606423508,0,0.0614124794438483,0.237987909802469,0.0130412361095174,0.11590960367043,0.0731490356410677
"0x46",0.272162761519889,0.286659741906227,0.121518664421286,0.0602990858900441,0.0759376113641486,0.108853224296068,0.074568910602338,0
"0x47",0.308524265192662,0.140076418092198,0.0588281366929867,0.151274428683206,0.190913207710663,0.0223823447482863,0.123296031744486,0.00470516713551281
"0x48",0.197437499652356,0.227049896999478,0.154702864005135,0.108449353411587,0.0377996755096258,0.0553710572193559,0.133150365561391,0.0860392876410716
"0x49",0.270858196311147,0.276956320614577,0,0.0769829288127076,0.156609208265627,0.00121247557673864,0.131387764507342,0.0859931059118608
"1x0",0.145387633266431,0.630017357986245,0,0.0437941412670192,0.0458186147917676,0,0.134982252688537,0
"1x1",0.219151763151698,0.571380863654161,0.00153860646529544,0.0875595818555782,0.0231028347567399,0.0140381868859853,0.0769569102778676,0.00627125295267496
"1x2",0.053022478568119,0.584554442797923,0.0531942045619393,0.0564421592523448,0.0191076672143366,0,0.175173330430427,0.0585057171749111
"1x3",0.147380729128795,0.504558868114939,0.118896377930983,0.0464634755426186,0,0.00514786001454606,0.149451201520568,0.02810148774755
"1x4",0.154506188751697,0.734309940639146,0,0.0617598875791177,0,0.0454682952762779,0.00395568775376088,0
"1x5",0.0340175104809499,0.783876612723408,0,0,0,0.0484829927996265,0.122276751141954,0.0113461328540615
"1x6",0.115948124737659,0.593103363872619,0,0.0209350458643801,0,0.0298860699111875,0.227719576010358,0.0124078196037969
"1x7",0.0876109881090424,0.670040107059658,0,0.0535588411367932,0,0.0182103905214878,0.170579673173018,0
"1x8",0.172765237565627,0.594346032734552,0,0.0664757417877402,0,0.0422725229716322,0.124140464940449,0
"1x9",0.111834240467159,0.68512280845847,0,0.0181208175679922,0,0.0183604853963395,0.146899544659924,0.0196621034501159
"1x10",0.0170349802062312,0.256634332277794,0.128224338522035,0.0650491449837608,0.202891456395393,0,0.203704796162594,0.126460951452192
"1x11",0.135166802179876,0.667639268765537,0.0183061238821876,0.0858609984872215,0,0.0310342098833651,0.0612996204787444,0.000692976323068395
"1x12",0.239900449008776,0.528437172010469,0.0363802729499672,0.0530828769075733,0,0.0392712021097788,0.0981820086399467,0.00474601837348934
"1x13",0.0781173018559258,0.575363312717181,0.0351627669655094,0.0379366613995929,0,0.000444614737227998,0.212276749360682,0.0606985929638809
"1x14",0.0586169128147513,0.690057614970232,0,0.000987862511323632,0,0.0451252437422761,0.136469809730447,0.0687425562309704
"1x15",0.157462324501755,0.58296182394468,0,0.105517095179838,0,0.00778501162503825,0.114127952016655,0.0321457927320335
"1x16",0.0730118293071319,0.535885392165025,0.0741056316414995,0.0481959097118676,0,0.159713591060127,0.109087646114349,0
"1x17",0.142980302062443,0.596298431271947,0.042484656346056,0.0788209836731324,0,0.00313473058041602,0.136161756267022,0.000119139798983833
"1x18",0.148865236536107,0.584985951141171,0.0682119924676662,0.0312411712212772,0,0.0408543622576963,0.125655450496874,0.000185835879208138
"1x19",0.16110429204929,0.569741751629704,0.0464701091170532,0.0896604540650578,0.101689740024411,0.0237016962154932,0.00763195689899124,0
"1x20",0.105362934098045,0.476960542645928,0,0.0518598074356099,0.251255516766513,0.01150241961467,0.0961120533683163,0.00694672607091678
"1x21",0.255411135959848,0.465949776978774,0,0.0339317687073957,0.00873098964555634,0.0354339379186415,0.102383135974894,0.0981592548148907
"1x22",0.148781265846424,0.384360653082642,0.0930804606697918,0.0318142068707806,0,0.0769418138979941,0.265021599632367,0
"1x23",0.0612898881063432,0.531931574112783,0.161662595424741,0.106795492275438,0.0239021682713616,0.0774595743320937,0.0284075817957886,0.00855112568145035
"1x24",0.0235202023501626,0.571465718386234,0.139903806084007,0.0674096765416655,0.00968336152931355,0.0233830312507712,0.134840749196729,0.0297934546611168
"1x25",0.0388625307382688,0.458978487586521,0.033964202434358,0.0957597628406349,0.176973480077204,0,0.104600910224608,0.0908606260984057
"1x26",0.116711531224677,0.450471306429279,0,0,0.0662515972003619,0.017544073359058,0.0911497027430332,0.257871789043591
"1x27",0.19131406688652,0.346790979719494,0.157131667607962,0.0450751429940084,0.104457033328784,0.0375602546063733,0.115943697985934,0.00172715687092423
"1x28",0.196645564559113,0.402242461607293,0.049052385743839,0.0618407166303804,0.0708103920561785,0.0204708381026072,0.0737425961467252,0.125195045153864
"1x29",0.38730933676377,0.129852963851388,0,0.00827368224819836,0.238964786756289,0.0511146847597777,0.0456740983756147,0.138810447244962
"1x30",0.157567004918209,0.33599788516617,0.196778835974173,0.133569089857106,0.000882576908324053,0.0648526254210466,0.0464758490027187,0.063876132752253
"1x31",0.106702716630456,0.363637902485557,0.120161774167875,0.0452951011735716,0.0732113467133797,0,0.123942895038715,0.167048263790445
"1x32",0.271500194139918,0.285414919680494,0.100709233651938,0.0373148737345477,0.282839829551515,0.0197372459161937,0.00248370332539315,0
"1x33",0.0926091577889448,0.431165770175772,0.226773542199332,0.083448462718574,0.105689048934665,0.00765397822650223,0.0526600399562105,0
"1x34",0.202281842701732,0.27540013241727,0.09344249730116,0.0876750005308233,0.0493752179090953,0.108535932257651,0.179439477045144,0.0038498998371252
"1x35",0.15812425191426,0.264271555729903,0.130884195138727,0.136307449318508,0.139493215696285,0.035497858304243,0.115025693049545,0.0203957808485292
"1x36",0.19601004319058,0.343304325980305,0,0.127277692161262,0.0805000822332966,0.0692629780242745,0.132136784275793,0.0515080941344888
"1x37",0.237031184795832,0.257598957747229,0.101068062942526,0.085184908666464,0.00519113423008782,0.0849783952335744,0.0519113811726482,0.177035975211638
"1x38",0.206961717388553,0.315526265940277,0.0931657725062003,0.117500674120249,0.143766016787749,0.0503283344614094,0.0508901528057296,0.0218610659898326
"1x39",0.0907983905081628,0.476443038573546,0.0322293080404092,0.0582048943734813,0.0135349499493744,0.0864799657596048,0.0516431406076495,0.190666312187772
"1x40",0.0879113790999287,0.2487810176099,0.178085819144867,0.109998226877453,0.00669378690841208,0.139972921878142,0.185538799924855,0.0430180485564425
"1x41",0.118617357100698,0.243023209515244,0.000882494615474895,0.0451747061390337,0.495060946122679,0.00593747286520167,0.053582791675228,0.0377210219664408
"1x42",0.219999578050328,0.257753012097055,0.312192081238508,0.0638656743025605,0,0.0133011061373743,0.132888548174174,0
"1x43",0.0915580779437407,0.212512597345503,0.0621980270493248,0.0760111374995813,0.229732691923613,0.0166780822695397,0.208286123112638,0.103023262856059
"1x44",0.21576478626518,0.146903044754042,0.227465754668137,0.117190367854174,0.063073862293351,0.0354380547265843,0.191550731214953,0.00261339822357752
"1x45",0.154214404235646,0.323062159956591,0.28426110674483,0.0615988792502433,0.0086093460392983,0.0367563862096164,0.103799138895862,0.0276985786679136
"1x46",0.186390478072407,0.359841074622482,0,0.0591175872263471,0.0444444573980323,0.0913465056832846,0.0694237717513142,0.189436125246133
"1x47",0.217597726214195,0.220485297512515,0.113609252639542,0.116987693557002,0.134034350010481,0.0271186006916318,0.0784076935214383,0.0917593858531951
"1x48",0.318893854702385,0.270358393360984,0.0783240323782124,0.112577376093911,0.034464137969358,0,0.181397880333812,0.0039843251613364
"1x49",0.124645377457794,0.425267521404119,0.191417490644805,0.0316687251997576,0.00559687844957211,0.0864950685565468,0.119374591526666,0.0155343467607405
"2x0",0.0654110405327554,0.680947995767265,0.0138475949031905,0,0.094047190751036,6.62390278311954e-05,0.142622717566869,0.0030572214510528
"2x1",0.0481946694001308,0.695509870652692,0.0584168783974894,0.0584801569356061,0.0130442632104968,0,0.12454780137977,0.00180636002381527
"2x2",0.124461042262112,0.642195845603497,0,0.013168030946394,0,0.00769953563475567,0.139230079878167,0.0732454656750743
"2x3",0.123066495799987,0.622287411321541,0,0.0444286323951806,0,0.00512132332969879,0.205096137153593,0
"2x4",0.152454126859209,0.680617490200303,0,0.0640267055508587,0.0146860604183181,0.0178497237921385,0.0703658931791726,0
"2x5",0.0998101377111799,0.556569056131143,0.0506376874970877,0.0507127187727959,0.0715555132059533,0,0.168665528070205,0.00204935861163544
"2x6",0.0662166676017808,0.384341528488398,0.0909539957199439,0.0787132408718305,0.22952583756201,0.0712658832055605,0.078982846550476,0
"2x7",0.0508035947260437,0.668857847364648,0,0.0751663415294754,0,0.00664145648912778,0.198530759890705,0
"2x8",0.020968714775713,0.799494167476209,0,0.0333111353411532,0,0.00879087498924948,0.112673997971506,0.0247611094461694
"2x9",0.0241373352387358,0.792120306403274,0,0.000827077888853576,0,0.0474344499853722,0.135480830483764,0
"2x10",0.0584169944566149,0.687244761840824,0,0.0465591193670292,0,0.0407775656982812,0.158098853002535,0.00890270563471515
"2x11",0.108838305535504,0.740522228036034,0,0,0,0.0643626216315496,0.0848504497834437,0.00142639501346812
"2x12",0.0040222629319401,0.866695492729999,0,0,0,0,0.129282244338061,0
"2x13",0.0815177710925633,0.148689558465152,0.190660223101851,0.182362383874466,0.170527898872538,0.0717169622574253,0.10033363703434,0.0541915653016653
"2x14",0.0530779284727853,0.704933948624389,0,0.0691917966923095,0,0.00412213045975573,0.162985787600082,0.00568840815067882
"2x15",0.0706101636535358,0.724366737097911,0,0.00982501743974003,0,0.00154214487729556,0.193655936931517,0
"2x16",0.0511535742157377,0.531980438868618,0.0942721923608923,0.0972698664975737,0.0520113837848595,0.0345728726116084,0.0928473254758163,0.0458923461848941
"2x17",0.0514888208697348,0.644663814052447,0.0536238951980248,0.0434917853641607,0,0.000892131730366978,0.205839552785266,0
"2x18",0.0480262542700771,0.613669531333557,0.0564146747648806,0.0437972733674595,0.203170370906496,0.00366965295434529,0.0312522424031852,0
"2x19",0.243647064141973,0.432346496889553,0.0127952290819834,0.0848646049060719,0.063372389594111,0.0183486266484535,0.0771179740198988,0.067507614717956
"2x20",0.0751424249957372,0.58001106412221,0.0292983036106095,0.0736903329723288,0.0261166075210031,0,0.185503884631024,0.0302373821470871
"2x21",0.162273024050956,0.401947471261646,0.00166814631234902,0.151953715156104,0,0.108416555197379,0.145444183708603,0.0282969043129621
"2x22",0.193156369262965,0.481655903137121,0,0.0348325773055803,0.0993387633399064,0.0029147599369218,0.176970409459738,0.0111312175577671
"2x23",0.161066600679518,0.446015317775213,0.0861537104417305,0.0944144311969201,0.0646443271862345,0.0205672620305207,0.0865885382219788,0.0405498124678847
"2x24",0.06153266415196,0.547439616832098,0.036105635161002,0.118331396747624,0.000697132699435554,0.0827048693647326,0.143654018681173,0.00953466636197597
"2x25",0.144195466635629,0.434410127056452,0.140091413457367,0.104505338670204,0.0561180069215996,0.000677707298491251,0.120001939960256,0
"2x26",0.139422566766754,0.484977236375493,0.125832929175121,0.109048902388561,0,0.0583956105301233,0.0823227547639473,0
"2x27",0.0767485637057512,0.402891042298028,0,0.0846520091408883,0.147106799426576,0.00818072583486969,0.147026112102719,0.133394747491168
"2x28",0.112625584861743,0.236248978579746,0.0202361983710681,0,0.185616954425964,0.253128072061942,0.144612239699942,0.0475319719995943
"2x29",0.24176327553763,0.443820252018589,0.119000718821658,0.077799524610459,0.03195133797177,0.0277135817533253,0.0497286550944762,0.00822265419209312
"2x30",0.228386406945352,0.34463494783683,0,0.0674746008357679,0.0215204404581396,0.0740091559464913,0.0704905185922412,0.193483929385178
"2x31",0.146301428086139,0.284259340847584,0.230554232373573,0.0708159322679753,0.0485751454680745,0.054819494554275,0.15980430527522,0.00487012112715887
"2x32",0.265069049765645,0.266533197082509,0,0.0536125609734973,0.180313944168881,0.0172762208964743,0.0656633289107431,0.15153169820225
"2x33",0.148123833055038,0.283608921720532,0,0.0758130604680759,0.142411412405636,0.0968877206124898,0.167929903192116,0.0852251485461124
"2x34",0.148559379903216,0.40201907025181,0.0542210503695573,0.0473768940325819,0.160367625521176,0.0573857310521856,0.130070248869473,0
"2x35",0.0992685455885883,0.51067480692506,0.176083136321078,0.11637035508587,0,0.0342918829589031,0.00304149626846008,0.0602697768520406
"2x36",0.097400046466224,0.240836100548482,0.261511556200461,0.158862078977766,0.0679115504486089,0.00634613194140885,0.151794277610339,0.0153382578067105
"2x37",0.368164817455023,0.231877269984056,0.0873080474039471,0.11326490270684,0,0.0544889730574306,0.144895989392704,0
"2x38",0.156534158070946,0.266519557423381,0.00117290829111644,0.157594605506522,0.307052765124535,0.084262492179677,0.0157544082198647,0.011109105183959
"2x39",0.314780190958548,0.209649268557725,0.0590639856223493,0.0524976238353524,0.181945827045141,0.00511357309430272,0.122483545235729,0.0544659856508534
"2x40",0.166053941587642,0.289219461967566,0.093579590313498,0.0952829256585968,0.239388992575979,0,0.00473109488106276,0.111743993015657
"2x41",0.388334918028977,0.167228752809907,0.0980404092808689,0.0998764824252137,0.215937520041126,0,0.0305819174139076,0
"2x42",0.230727764648865,0.301423818516572,0.142638007714724,0.0922362778344445,0.0667578295750401,0.0432610021330753,0.119089817005502,0.00386548257177641
"2x43",0.162250382156644,0.17469350804881,0.316921120485303,0.0800473840994372,0.0961483519881224,0.0420604334908777,0.106833620933743,0.0210451987970629
"2x44",0.38543542555557,0.172996194769562,0.106824665662982,0.0803463463356791,0.052933538411069,0.0733565443485843,0.128107284916555,0
"2x45",0.295304273222982,0.234715135419565,0.160594577283912,0.0772527808921391,0.0713455966091828,0.0576017519089181,0.088397239298391,0.0147886453649101
"2x46",0.158487661883123,0.231358896700003,0.189167974708155,0.149419110684048,0.0818071707851924,0.0977355243566056,0.0920236608828731,0
"2x47",0.107833931279481,0.191836745698725,0.208671852647147,0.104341441551294,0.0552540044016575,0.0964890520434073,0.204528224683608,0.0310447476946803
"2x48",0.308715347808056,0.232950085400069,0.130876123021258,0.0528346153462762,0.0890705657133004,0.165560609782219,0.0199926529288214,0
"2x49",0.274602227682292,0.2365853319647,0,0.0365983683862636,0.28408037498643,0.0752428888834464,0.0928908080968679,0
"3x0",0.105188872092288,0.636352114198764,0,0.0479595997253519,0.0196077124498542,0.031793802131724,0.155695167155704,0.00340273224631401
"3x1",0.166052752234621,0.739126730657124,0,0.0326877905164246,0,0.0361890587445014,0.0259436678473296,0
"3x2",0.0853967151959623,0.666961024249509,0,0.0744567437547046,0,0,0.173185516799825,0
"3x3",0.1430010181968,0.668265318002455,0,0.140274813356767,0,0,0.048458850443978,0
"3x4",0.0632823577495058,0.691851044570212,0,0.0916625540131363,0,0.0269461449092119,0.126257898757934,0
"3x5",0.0671848574423896,0.704720388286135,0,0.000699656618046735,0,0.0125300200317852,0.214865077621643,0
"3x6",0.0345225473863815,0.873360221491346,0,0,0.00146468912997549,0.0391086563432888,0.0515438856490082,0
"3x7",0.0340235273318654,0.739419342043863,0,0.0842562376847572,0,0.0139783701962759,0.122884019541915,0.00543850320132375
"3x8",0.0323040604310635,0.449751193108795,0.159485274261607,0.0122271852756544,0.260294422695949,0.0374518868390615,0.026266846990722,0.0222191303971475
"3x9",0.0870944802281757,0.662555363263083,0,0.0492563063508012,0,0.0118218041871175,0.189272045970822,0
"3x10",0.13593646362195,0.648848591644283,0,0.0948626758648779,0,0.00920155922007039,0.0860807214492899,0.0250699881995289
"3x11",0.0273485716033771,0.775365520802179,0,0.0609572526271595,0,0.0487949217387429,0.0875337332285417,0
"3x12",0.0502653461553309,0.616044390317437,0,0.0545005683191036,0.0551517110475395,0.0487802915959566,0.174584061320768,0.00067363124386491
"3x13",0.0628241027824094,0.745854851872585,0,0.0620345479010894,0,0.0342546407181075,0.0950318567258084,0
"3x14",0.0399316887398239,0.553656261980741,0.166071577333102,0.0804340392738864,0.0030667604477844,0.0296176770161374,0.0683641853699375,0.0588578098385871
"3x15",0.0798276921390957,0.692340940191543,0,0.0656710669057223,0,0.0195567008533099,0.142603599910329,0
"3x16",0.035752438971982,0.658439195528886,0.0514913401411656,0.0661459514054112,0,0.00752386322160775,0.174119660947473,0.00652754978347432
"3x17",0.04407082276935,0.695237597194587,0.000840224535595308,0.0214229664823041,0,0.0230672580051089,0.215361131013055,0
"3x18",0.0795647524300437,0.640219326141066,0.00299154841438516,0.0457164120449967,0.00132274601248356,0.0126190109544779,0.159328907403457,0.0582372965990899
"3x19",0.122746128979402,0.66271017429109,0,0.0311300649300903,0.0377814771191671,0.0308449113104167,0.0441824172859753,0.0706048260838586
"3x20",0.063863754053767,0.555584010122198,0,0.0811478905861399,0.108319172194875,0.011017079670566,0.168016779176103,0.0120513141963508
"3x21",0.132631703641659,0.368889006450336,0.0967625208554872,0.114063168391326,0,0.138301217697796,0.149352382963396,0
"3x22",0.0454271776273241,0.690395143413672,0.0382325846298698,0.0277610159972072,0.0234545272274179,0.0221818145619778,0.0814176138146382,0.0711301227278935
"3x23",0.0812300776376212,0.557309194454259,0,0.0111895305020663,0.119374713777046,0.0526383060145266,0.178258177614481,0
"3x24",0.139151854849027,0.369502562348251,0.0975488668004097,0.0694216608835491,0.178101532815646,0.00672138770597112,0.139552134597146,0
"3x25",0.177664719549017,0.266195504062867,0.220369802893009,0.109835089716622,0,0.102495639130558,0.123439244647927,0
"3x26",0.183310156855123,0.327768950450137,0.165108455190764,0.0583683337935494,0.197516982161431,0,0.0679271215489952,0
"3x27",0.208842536711669,0.359227919690713,0,0.110891865471761,0.0304862812741553,0.0749944246243645,0.0876351040481518,0.127921868179185
"3x28",0.311740262637219,0.29821661245834,0,0.0573846241608081,0.182820771517408,0.0167500766928386,0.133087652533386,0
"3x29",0.113829091921783,0.398095565670777,0.270179798623413,0.132879185797322,0,0.0252644387454776,0.0194382912015366,0.0403136280396903
"3x30",0.159333624977896,0.283207133469084,0.181893655299178,0.0199723924425919,0.233012891729469,0.00271307392286824,0.119867228158913,0
"3x31",0.118966514856123,0.261956359439952,0.092920080908731,0.0554278356980313,0.169237943028865,0.0408544366076644,0.21306333468989,0.0475734947707427
"3x32",0.115971487228541,0.418916676808295,0.113169358984353,0.0705520859341313,0.000977537813179016,0,0.210880280330438,0.0695325729010633
"3x33",0.0714904021067223,0.374531881012088,0.276683464573943,0.120827328709408,0.0896479738717874,0.0397199641573944,0.00275927556764507,0.0243397100010116
"3x34",0.17001838196163,0.193946609660522,0.260576188381431,0.026604411709888,0.184047300572224,0.0759997144234024,0.0025856673971797,0.0862217258937236
"3x35",0.213901422526459,0.149708956565252,0.174498191138987,0.0499753546425145,0.117181829616618,0.0774106329174596,0.114390335529691,0.102933277063019
"3x36",0.202092900597571,0.331544603721817,0.0452245957608436,0.112431657806157,0.132482367767974,0.0422364463939762,0.0808187110513935,0.0531687169002677
"3x37",0.200691339882316,0.201840156119899,0.0710625246868442,0.0397442843820223,0.198473188434076,0.0566481392784096,0.231540367216432,0
"3x38",0.183690762011574,0.29856665835919,0.149275459962112,0.11184170608403,0.0201158878409752,0.0287075022613486,0.0164789725965125,0.191323050884257
"3x39",0.117493516801774,0.251513057687208,0.163921392089353,0.114360387167504,0.0836313231137757,0.125572691247856,0.104229532730444,0.0392780991620844
"3x40",0.209719884911219,0.115541890492153,0.0962355842749106,0.10208615776412,0.175754298553304,0.0948695470403599,0.0980051560625738,0.10778748090136
"3x41",0.219506996864514,0.164304933069954,0.246800431041976,0.148811378520399,0.000181165007502993,0.0139103287976077,0.170866449468474,0.0356183172295726
"3x42",0.219633519480144,0.247462437441466,0.118648261233038,0.0336815984228386,0.217154489673136,0,0.12122423444608,0.0421954593032981
"3x43",0.163555931689866,0.207860840525148,0.0388683573170607,0.147269414563636,0.194763882471021,0.128217511054708,0.111011852207983,0.00845221017057598
"3x44",0.249190735419796,0.292879034034476,0.0777938870987836,0.00234833225675949,0,0.0431466248036538,0.152873493908217,0.181767892478314
"3x45",0.227457647999724,0.314721417994357,0.0835780886539288,0.0821980014951895,0,0.00359285518296846,0.0401358569948431,0.24831613167899
"3x46",0.145531709579141,0.369547149519277,0.0380272466723631,0.0914334184441527,0.150955052640002,0.137029750388245,0.0540778626895502,0.0133978100672688
"3x47",0.271372632323516,0.243284145188559,0.0252672812306539,0.141779290422824,0.0157076451854279,0.0611507141211447,0.112317590953457,0.129120700574418
"3x48",0.12611538211424,0.433564839699462,0.0447805850653564,0.0732346930992938,0.00144256689187262,0.0446238470786545,0.0728280900031006,0.20340999604802
"3x49",0.239813506592577,0.204478519023418,0.163150489308418,0.121786260752452,0.0438982265362871,0.000769730234763556,0.156696702527509,0.0694065650245762
"4x0",0.18444274675043,0.580253737604094,0,0.0179118496805035,0,0.0373499089476914,0.180041757017281,0
"4x1",0.0778415116322076,0.637788500324608,0.0831392725990896,0.0736273087673765,0,0.0138948572650849,0.103722737697285,0.00998581171434762
"4x2",0.245848146534544,0.534802456748556,0.0083869052155516,0.0135995356865687,0.111655698489078,0.0141788127527688,0.0715284445729334,0
"4x3",0.113833568078762,0.662458773306973,0,0.0394543958997758,0,0.04711673909905,0.0915580280626119,0.0455784955528275
"4x4",0.0546462581959543,0.925812871280445,0,0.00013684225831775,0,0,0.0194040282652826,0
"4x5",0.0740995948854199,0.837764262295034,0,0,0,0.00483236460649694,0.0833037782130488,0
"4x6",0.0198131205298922,0.843539338994662,0,0.0417479602223078,0,0.0280988606633481,0.0668007195897899,0
"4x7",0.0737974426396548,0.818074549611091,0,0.0237218898860251,0,0.0569830765413078,0.0274230413219217,0
"4x8",0.0425437510878508,0.813069822064595,0,0,0,0.00131534220118698,0.142942386921726,0.000128697724641553
"4x9",0.0790524577348524,0.706716353466864,0,0.0211040809533835,0,0.0252783886641083,0.167848719180792,0
"4x10",0.0262288003490563,0.77755782622941,0,0.0163842010506855,0,0.0100858408367177,0.169743331534131,0
"4x11",0.0460087615398509,0.874295035802685,0,0.0165283771429471,0,0.0470692783030454,0.0160985472114721,0
"4x12",0.0796669034957748,0.75153399666215,0,0.00419844688448335,0,0.0174325379466085,0.147168115010984,0
"4x13",0.0186594858913764,0.883181962572452,0,0.0208535460304677,0,0.0671211289569365,0.00199109259080151,0.00819278395796603
"4x14",0.0689703324995637,0.744436895254707,0,0.042517671170825,0,0.0341020743654466,0.109973026709458,0
"4x15",0.113394060237582,0.682171709917282,0,0.0496169930143889,0,0.0160136527614785,0.131742377969061,0.00706120610020745
"4x16",0.0368082334499219,0.786325659185505,0,0.0418840691604744,0,0.0244915227725311,0.110490515431568,0
"4x17",0.10438473506366,0.673974874931598,0,0.0640899683879298,0,0.0286544414332072,0.00392007540507298,0.124975904778532
"4x18",0.0242011360503801,0.713366151254214,0.00225223349245747,0.0359602672664025,0,0.0344571872284065,0.114500267753878,0.0752627569542606
"4x19",0.144550805243831,0.513728957259217,0.0781045904800724,0.0399344163830941,0,0.0472533144190122,0.118433407071614,0.0579945091431591
"4x20",0.126715305584773,0.635122053258121,0,0.057414133356972,0,0,0.142223040210661,0.0385254675894737
"4x21",0.0814160101317178,0.565817578961322,0.064227920927935,0.0687346790761137,0,0,0.126481764760841,0.0933220461420704
"4x22",0.194904486508587,0.494630091416614,0.0671566830453725,0.134122521251148,0,0.0178926978012568,0.0586341431145408,0.0326593768624801
"4x23",0.0764857780573982,0.465423904781048,0.241836260955235,0.145054495824425,0,0.0393345827384538,0.0318649776434398,0
"4x24",0.133287575269371,0.412476373183113,0.0622861358918389,0.122914879208193,0,0.0746963718627434,0.194338664584741,0
"4x25",0.173374231846252,0.427277043179419,0.0350931965558756,0.0267252612780919,0.19982178444697,5.06432394441058e-05,0.137657839453948,0
"4x26",0.113369435800589,0.344478642326178,0.24272024991998,0.127261542921683,0.036917180929032,0.0621092553157503,0.0460697344097047,0.0270739583770832
"4x27",0.129298356600862,0.411879607315431,0.0837221828883159,0.0650752634324615,0.108586730065825,0.0289817269317216,0.106019222227002,0.0664369105383818
"4x28",0.170603839798225,0.348760753024882,0.150085233425333,0.158172026677238,0.0275812164832795,0.0453161820369736,0.0839785772087616,0.0155021713453072
"4x29",0.106156071802364,0.226044653539509,0.203889942042381,0.0949343826568405,0.175058970938326,0.0327411613293671,0.160752441429124,0.000422376262088842
"4x30",0.144791038581574,0.295611607656255,0.122575494417023,0.0634735908800979,0.0128709543453769,0.0788271338180137,0.11511068989983,0.166739490401829
"4x31",0.455078199147176,0.038180794018733,0.199976692515605,0.0770416564287106,0.0196055659047626,0.00395010640793074,0.18285091662339,0.0233160689536915
"4x32",0.229637267630699,0.194184957723972,0.223006213375465,0.109643234313754,0.0123456569018809,0.0778834685769309,0.00378929524582256,0.149509906231476
"4x33",0.154026017398057,0.326918922635097,0.150528725418272,0.0892357488038399,0,0.0628480998167936,0.0842279233723398,0.132214562555601
"4x34",0.164338721574059,0.276820526341589,0.241560272242525,0.0744436051478223,0.0626138532101323,0.0127050262419146,0.167517995241957,0
"4x35",0.152856055745003,0.339828184753384,0.191591636504996,0.0680451795031625,0.0847495847380313,0.0380114042494221,0.124917954506001,0
"4x36",0.195105080782084,0.20936546068109,0.198293856562601,0.167200004480561,0.0725889678554492,0.0450784534884914,0.00393047265000445,0.108437703499719
"4x37",0.156911208764897,0.289841491480716,0.0754134452800071,0.0430731016908586,0.0923525996906515,0.118505645349742,0.121221747321143,0.102680760421986
"4x38",0.295620612467969,0.33537679150027,0.0586236078055031,0.10630223217312,0,0.0747284008793185,0.0775455993823975,0.0518027557914219
"4x39",0.383388599995315,0.17094150332993,0.171887517002059,0.113624367714228,0.0996580965898359,0,0.0499873233485733,0.0105125920200587
"4x40",0.117531669876466,0.224210200195065,0.243411457622423,0.197027267195112,0.0158777016843204,0.0938862119016309,0.100637042026534,0.00741844949844834
"4x41",0.201371782635997,0.320617762540687,0.0799348203595402,0.133443124617985,0.00227805127707101,0.230201683188527,0.0321527753801931,0
"4x42",0.167132237846298,0.223726661298112,0.195726573563124,0.070528111520278,0.0042812173114537,0.0105468084891109,0.194370142411432,0.133688247560191
"4x43",0.0626680200666527,0.417653896571683,0.158922239516898,0.125267341474772,0.17256161222728,0.0159433773607855,0.0378347868545444,0.00914872592738467
"4x44",0.165387149322353,0.222369226159305,0.19766388459604,0.0963287889381561,0.215948106693533,0.0429552895405055,0.0593475547501077,0
"4x45",0.247475939497061,0.28253245804809,0.0271757086438932,0.158315107011986,0.187993112231732,0.00536689354396262,0.00388366004543786,0.0872571209778372
"4x46",0.190668133323338,0.289731182255934,0.0984651167941868,0.0686105182824203,0.236015577568838,0.0214862884530145,0.0918723073918742,0.00315087593039382
"4x47",0.214153065235862,0.23748718334756,0.0561866223116474,0.107496033679768,0.0762240137640964,0.0309550810633228,0.129533941244215,0.147964059353528
"4x48",0.236362068888257,0.180142296713951,0.231914922498198,0.0892520271429396,0.139549330189975,0.0529979422299283,0.0697814123367506,0
