,Cancer,Ductal,Macrophages,Mast,Monocytes,T,mDCs,pDCs
13x47,0.096097566,0.36881012,0.10575164,0.15357423,0.023459367000000002,0.04559959,0.16753563,0.039171863
13x48,0.080417454,0.64232033,0.09743275,0.0010396611,0.095746465,1.4433681e-13,0.08304332,1.040282e-12
13x49,0.111751355,0.39220908,0.11997206,6.387126e-14,0.050861232,0.007430248,0.31777602,6.024268e-13
14x0,0.81870943,0.12538761,1.6458963e-13,3.034607e-14,0.028735414,0.027167642000000002,7.045304e-14,1.289508e-13
14x1,0.7586465,0.035525646,0.01426356,0.14517502,2.0153775e-13,0.0401647,7.043528599999999e-13,0.006224545
14x2,0.99786586,2.3596733e-13,8.721097e-14,4.9047612000000004e-14,0.0021340747,2.8277058000000004e-13,6.7491626e-14,1.0457315599999999e-13
14x3,0.9800844000000001,4.6165984e-13,2.7597063e-13,2.1859354e-14,7.865747e-14,0.0054020330000000005,3.4799027000000003e-13,0.014513558000000001
14x4,0.98387736,0.015793828,1.4724104999999999e-13,2.6890902e-14,3.8569282999999997e-14,1.8484835e-13,2.9297688e-13,0.00032874697
14x5,0.98869026,1.0773801000000001e-13,5.0554765e-14,3.0118270000000004e-14,2.7378312e-14,4.3635267000000004e-13,1.4983297e-13,0.01130976
14x6,0.94281304,0.05718693,4.2805918e-14,3.2384716000000006e-14,3.845839e-14,2.4746974000000003e-13,2.8836874e-14,6.074799e-14
14x7,0.99921215,0.0007878848700000001,6.0808705e-14,2.3836981e-14,5.810603e-14,1.0852862e-13,3.8015177e-14,9.227462000000001e-14
14x8,0.9718982,0.028101807000000003,1.9202286e-13,3.056686e-14,1.3551089999999998e-13,1.2786186e-13,6.2536e-14,1.4729026e-13
14x9,0.99910843,0.0008916041699999999,7.256058e-14,7.0813906e-14,7.76076e-14,6.488852e-13,4.7507398e-14,1.343535e-13
14x10,1.0,2.8180583e-13,5.143462599999999e-14,2.1806015e-14,4.1204443e-14,9.406423499999999e-14,5.551976400000001e-14,1.1147184e-13
14x11,1.0,7.529831999999999e-13,9.6661855e-14,3.5222462e-14,6.338719e-14,1.0196838000000001e-13,7.386357e-14,1.428052e-13
14x12,0.98095614,0.019043867,4.657401e-14,2.301139e-14,3.9175212999999994e-14,1.2552911999999998e-13,3.0923126e-14,4.155277e-14
14x13,0.97209764,0.017142912,5.6455844000000004e-14,3.940667e-14,4.859767e-14,0.010759443999999998,4.329024e-14,6.708442e-14
14x14,0.9847146000000001,6.8264215e-14,4.1791147e-13,3.3745508e-14,4.858751e-14,0.009479014000000001,0.005806311999999999,6.77511e-13
14x15,0.99975085,3.2275490000000006e-13,2.0719090999999997e-13,3.937179e-14,0.00024914058,2.5674416999999997e-13,4.4167903e-13,1.5086367e-12
14x16,0.99947965,1.1876283e-13,4.919126e-14,2.9569226e-14,0.0005203046,6.360469e-14,3.5182503e-14,9.651500699999999e-14
14x17,0.97239584,0.01268008,2.6470352000000003e-14,1.6027573999999997e-14,2.5237672e-14,0.01492413,2.8679309999999995e-14,8.492108400000001e-14
14x18,0.99397296,1.1251883300000002e-13,3.9437678e-14,2.0104068e-14,1.1044212e-13,2.7477705000000003e-13,4.8516946e-14,0.0060270372999999995
14x19,0.9275309000000002,1.6624902999999998e-13,0.053844985,6.503765e-14,2.6963270000000003e-13,0.018624121,1.763283e-13,3.2228856e-13
14x20,0.7994511,2.2837613e-13,0.17890462,4.2724810000000005e-14,2.8485477000000003e-13,0.007048044399999999,3.214115e-13,0.014596201000000001
14x21,0.48929647,1.6097677e-13,1.1312621000000002e-12,1.1026366599999999e-13,0.08050067,6.013579000000001e-13,0.43020287,2.600005e-13
14x22,0.35649613,0.15020521,5.625241e-13,0.09782223400000001,0.03833179,8.371981499999999e-13,0.34455225,0.012592357
14x23,0.32721576,0.004555044,2.527994e-13,4.9100684000000003e-14,0.0053540359999999995,0.04674175,0.6100433000000001,0.006090076
14x24,0.07236252,0.04451547,0.60201657,5.016314e-14,0.031216782000000002,0.015333386000000001,0.21210860000000004,0.022446781000000002
14x25,3.1698233e-13,8.2625774e-14,0.18128578,5.0889312999999996e-14,0.21170893,0.013537695,0.5568286,0.036638908
14x26,4.1748959999999997e-14,2.881471e-14,0.5128588,0.12077353,2.0765475000000002e-13,7.118611999999999e-13,0.3663677,1.9188083e-13
14x27,6.170533e-14,3.7503417e-14,0.6733157,0.122009665,0.026683535,2.0249616e-13,0.16306165,0.014929417
14x28,9.123153e-14,9.1060284e-14,0.3752458,0.1514305,0.04150191,0.010787796,0.41301809999999994,0.008015854000000001
14x29,9.509284e-14,4.361805e-14,0.5916395999999999,0.23987369,5.786703e-14,0.0099965595,0.14142102,0.017069135
14x30,7.713429599999999e-14,7.619145999999999e-14,0.26896814,3.8084163e-14,0.07023949,0.058517205999999995,0.60227513,2.9075334e-13
14x31,7.792414e-14,5.5268822e-14,0.61992085,0.11910915400000001,0.07826626,0.00975047,0.16192071,0.011032573
14x32,5.0208097999999997e-14,4.1441856e-14,0.16491506,0.20557013,0.04414509,0.006797487,0.5775975999999999,0.00097456836
14x33,0.0012489941,0.009638421,0.34726757,0.11299671,0.009924582,0.040788855,0.4440742999999999,0.034060553
14x34,8.7546364e-14,0.0006193620500000001,0.64203876,0.1312811,0.10831978,0.006425195999999999,0.083950445,0.027365373
14x35,7.4751125e-14,6.043550999999999e-14,0.18327405,0.22951710000000003,0.052256722,0.041907087,0.47033387,0.022711242000000003
14x36,0.08154765,0.036047153,0.23254919,0.19633296,0.24127284,0.019222443999999998,0.19302775,7.0631137e-13
14x37,0.0658957,7.033271999999999e-14,0.17651823,7.004315e-14,0.07441628,2.5935207e-12,0.66018456,0.022985196
14x38,0.039813116,0.18978909,0.034642032999999996,0.38191918,0.03261509,0.047444854,0.23849034,0.035286263
14x39,0.14989668,0.0039489535,0.35393217,0.31628025,3.412955e-13,1.0223399e-13,0.17594193,2.9699886000000004e-12
14x40,0.26779917,0.15037714,0.30905193,0.08032202,0.07819451,1.0784521000000001e-12,0.10889254,0.0053626047
14x41,0.35031396,0.24036613,0.10366569999999999,4.4567736e-14,0.009054485,2.477209e-12,0.29490533,0.0016943943
14x42,0.30080572,0.11805942,0.052598856,0.1401858,0.027815499999999996,0.09588068,0.23502119,0.02963282
14x43,0.16176246,0.1811114,0.45056309999999994,0.06894468,1.9140521e-13,1.8738654e-13,0.12640366,0.011214686000000001
14x44,0.15129922,0.20527282,0.05853951,7.856532e-14,0.00886975,0.051853135,0.5011289000000001,0.02303669
14x45,0.28465605,0.04302418,0.1543164,1.354678e-13,0.22069845,0.04409995,0.23562087,0.01758413
14x46,0.20579070000000002,0.23130853,8.523045599999999e-13,0.33419204,0.08718583,0.007788518,0.11757181,0.016162632
14x47,0.28740162,0.21554953,0.21487555,5.3957452e-14,0.07320354,3.4959646e-13,0.20896979,2.5354723e-12
14x48,0.23689696,0.5161735,0.10471665,1.1103012000000001e-13,0.14023970000000002,1.3194367e-12,3.8767663e-13,0.0019732576
14x49,0.053283352,0.33854365,3.580038e-13,5.1026992999999997e-14,0.056081895,0.05306167,0.47990125,0.019128125
15x0,0.7370211999999999,0.26297882,7.0809874e-14,2.8814262e-14,8.351244e-14,2.1939274999999998e-13,1.0109747999999999e-13,2.984137e-13
15x1,0.7183538,0.14359452,0.081052616,5.768076e-14,1.5254849999999998e-13,0.0010757701,0.03252694,0.0233963
15x2,0.8875514000000001,5.2260415e-13,5.930007499999999e-13,8.121805e-14,0.008863467,0.0075020953,0.096083045,1.1531733999999998e-12
15x3,0.9698153,0.029100139,2.1159639e-13,4.4467963e-14,2.8782516e-13,0.0010845028,8.5990324e-14,9.529759699999999e-14
15x4,0.9571199,0.012634865,1.4223476000000002e-13,3.4216326000000003e-14,0.018065288999999998,0.009978029,1.13040965e-13,0.0022020214000000003
15x5,0.99263483,3.2488211e-12,1.3654495999999998e-13,4.0591910000000004e-14,8.202857e-14,1.5891207999999998e-13,1.289713e-13,0.0073651792
15x6,0.99597967,7.3906525e-14,1.225318e-13,1.9890761e-14,4.1682268e-14,1.0288524e-12,2.0360138e-13,0.0040203207
15x7,0.99607384,9.652474e-13,9.323075e-14,3.0401184999999997e-14,7.6890615e-14,0.0027258024,6.555862e-14,0.0012004003
15x8,0.9827108,9.6323516e-14,7.583511999999999e-14,3.204276e-14,5.340126700000001e-14,0.017289244,7.4035606e-14,1.8184025e-13
15x9,1.0,9.714751e-14,3.4598884e-13,3.9058014e-14,8.434367999999999e-14,1.2898025e-12,1.6462176999999998e-13,1.6503205e-13
15x10,0.9999127,1.1135958e-13,5.660634e-14,1.9941505000000002e-14,3.5232718e-14,9.399729e-14,1.637234e-13,8.734345e-05
15x11,0.55322134,0.009732685999999999,0.26726687,4.9127145000000004e-14,0.1314671,0.038312126,2.4664559e-13,4.3703779999999997e-13
15x12,0.98454076,0.015459253000000001,3.756134e-14,2.0650103000000003e-14,4.8967273e-14,1.4410164e-13,3.8228457000000005e-14,1.1945715e-13
15x13,0.99470663,1.5263156e-13,6.913634e-14,3.2126922999999997e-14,1.0123179999999999e-13,0.0052933935,4.8759699999999996e-14,3.1530318000000004e-13
15x14,0.90611565,0.09388437,5.1895787999999993e-14,4.337296e-14,6.4726924e-14,1.6352246e-13,6.191561e-14,2.5332275000000003e-12
15x15,0.19480836,1.3418966e-13,0.31288272,0.12721361,0.00086627266,0.015597808999999999,0.34059292,0.008038337
15x16,0.99172735,0.008272666,1.6229668999999998e-13,5.091515e-14,7.4986383e-14,1.3615996000000001e-12,8.9124584e-12,5.280746e-13
15x17,0.99909407,0.0009059444,1.1517984e-13,4.5082190000000005e-14,2.7401437e-13,3.0012620000000003e-13,4.7285669999999997e-14,7.510751e-14
15x18,0.6746920999999999,0.2024862,0.06669233,9.2385226e-14,1.8699395e-12,1.5799388000000001e-12,0.024702532000000003,0.031426836
15x19,0.73821676,0.079200126,0.063747115,5.0671685999999993e-14,1.6757312e-13,7.2923156e-13,0.11883592,5.273961599999999e-13
15x20,0.63053566,1.1565861e-13,0.116038166,8.037687e-14,0.05289696,0.015598346499999999,0.171352,0.013578857
15x21,0.40228084,0.08494292,0.2582688,1.2870979e-13,0.01958104,0.06294068,0.17198569,4.6608594e-13
15x22,0.22645773,0.16985177,0.23120349999999998,0.2688831,0.0081000235,0.05146206,0.024305355,0.019736508
15x23,0.20590323,0.007824022,0.5184525,9.0102256e-14,0.07550301400000001,2.8710046e-11,0.15172529999999998,0.04059186
15x24,1.0074712e-13,9.763945e-14,0.63958836,0.09487947,8.245073e-14,8.586415e-14,0.26553217,7.3487637e-14
15x25,3.4755343999999994e-14,3.2239406e-14,0.3592123,0.24163320000000002,0.069988266,1.2174313999999998e-13,0.32605493,0.003111215
15x26,3.2091178e-13,7.1497685e-14,0.00970262,0.44711357,0.119633645,0.0071480116,0.41640213,2.3764463e-12
15x27,1.2197971e-13,0.008180722,0.2939235,0.19064415,0.02515977,0.0033839224,0.4762372,0.0024706644
15x28,4.7264819999999996e-14,6.8662435e-14,0.35995892,0.22793724,0.053414687999999995,1.2004796e-13,0.35868913,3.2118782000000003e-13
15x29,5.6472289999999996e-14,4.761325e-14,0.5107775999999999,0.21333654,0.08345842,5.345376e-13,0.19242746,1.3682367999999999e-13
15x30,4.9635985e-14,4.5699698e-14,0.36651254,0.12669004,0.060733154000000004,5.265656999999999e-13,0.44060922,0.0054550795
15x31,1.1049102e-13,6.891126000000001e-14,0.34707567,0.19737945,0.031827386,3.908828e-13,0.4237175,2.508913e-13
15x32,9.554957000000001e-14,9.096508e-14,0.59513676,0.19086218,0.040385168,0.01519326,0.15842262,6.052653e-13
15x33,9.584515e-14,1.0803572999999999e-13,0.30111155,0.13497484,0.09261169,0.02659216,0.44470975,1.6284913e-13
15x34,1.2810353000000001e-13,8.302281000000001e-14,0.49142299999999994,6.526349000000001e-14,0.04267909,0.068407156,0.39299065,0.0045000990000000005
15x35,4.4035688e-14,3.9050906e-14,6.15973e-13,0.27369228,1.1162363000000002e-12,0.031602945,0.6824496,0.012255182
15x36,8.308507e-14,0.0060062036,0.23742521,0.13808231,0.23249123,0.0016171037,0.35071890000000006,0.03365909
15x37,8.890125000000001e-14,7.105477e-14,0.3951099,0.109847076,6.691306e-14,1.8176823e-13,0.49504304,3.8093733e-13
15x38,1.3063219e-13,1.264422e-13,0.20693792,0.22775947,0.23897232,8.6489843e-13,0.32261658,0.0037137093
15x39,0.09826251,0.07955473,0.20383842,6.345519000000001e-14,0.16221952,3.178661e-12,0.45612479999999994,3.321917e-13
15x40,0.12016666,0.12050689,0.37581820000000005,0.078379676,0.044427592,0.019440603,0.18926188,0.051998496
15x41,0.038978513,0.18806976,0.30786398,0.12590848,0.0018347467000000002,0.048457015,0.25594383,0.032943662
15x42,0.28345817,0.07224689999999999,0.3301949,7.847173400000001e-14,0.1653165,0.0105885845,0.10610518599999999,0.032089766
15x43,0.18763849,0.26283768,0.016050053999999998,0.17871226,0.017665753,3.9269227000000003e-11,0.3370958,5.3839084e-13
15x44,0.111813225,0.43741798,0.14568964,4.97824e-14,0.011968308,0.014613532,0.27849728,1.9754776e-13
15x45,0.17307441,0.13724165,0.48255897,6.8147135e-14,0.028442847,6.005380999999999e-13,0.17868207,2.3509562999999997e-13
15x46,0.30828956,0.20012376,0.18555416,0.09606884,1.0555129e-13,0.014232828000000001,0.18760048,0.008130425
15x47,0.09473576,0.23807484,0.14505269,0.16951776,0.014029142,1.6729429e-12,0.33858979999999994,6.131472e-13
15x48,0.07880313,0.26650068,3.47451e-13,5.7041496e-14,0.13752988,2.8382963e-13,0.5171663,1.7957710999999998e-13
15x49,0.29540040000000006,0.13892494,0.15208858,0.118228175,0.012464656499999999,0.018671967,0.24733663,0.016884666
16x0,0.89427584,4.0562147e-13,0.013199495,4.102367e-14,0.08833508,4.0069345e-12,0.0041896217,4.8643023e-13
16x1,0.87965244,0.020866683,1.3853334e-13,0.06900784,9.101680999999999e-14,0.03047305,1.0179195999999999e-13,5.924026e-13
16x2,0.89622545,0.037234798,0.058026113,4.248387e-14,4.1752367999999995e-14,1.4607431e-13,0.0019264739999999999,0.006587138
16x3,0.8117612,0.07928318,0.07075795,5.6870897e-14,0.0183245,0.008479236,0.0038192973,0.0075745806
16x4,0.9405098,0.056221697,8.692631600000001e-13,2.3216521e-14,6.1872355e-14,5.1388538e-12,5.297384e-14,0.0032685196000000003
16x5,0.99988675,1.6424752e-13,1.0215493000000001e-13,3.270004e-14,0.00011322988000000002,1.1103946000000001e-13,5.0639952999999995e-14,1.2349013e-13
16x6,0.9848707,0.014011815,2.1051543000000002e-13,4.78399e-14,1.6485141e-13,3.3478198000000004e-13,0.0011175412,6.572537e-14
16x7,0.9449923000000001,0.05131225,1.8551913e-13,3.1440457e-14,6.755308e-14,1.4960344999999999e-13,2.3773739999999997e-13,0.003695408
16x8,0.9641488000000001,0.031160862999999997,6.047872e-14,2.5257296000000002e-14,4.56459e-14,0.0046903496,5.1410613999999996e-14,2.2450351000000001e-13
16x9,0.9974843000000001,1.2513996e-13,5.6539235e-13,3.2499394e-14,0.0025156217000000002,6.502738e-13,8.957895e-14,3.8282199999999997e-13
16x10,0.9753030999999999,0.01884524,2.4943672999999997e-13,5.2281987e-14,5.1682542000000003e-14,0.0037895853000000004,0.002062014,3.184921e-13
16x11,0.599906,1.5565650000000001e-13,0.17702557,0.19421458,2.3229272999999996e-13,1.2346843e-12,0.021344123,0.0075097246999999995
16x12,0.97392523,0.008281711,6.457002599999999e-14,3.569012e-14,8.444681e-14,0.017793063,6.149152e-14,6.2046695e-13
16x13,0.99778324,3.236677e-13,9.319335999999999e-14,2.930105e-14,4.4244914999999995e-14,1.429587e-13,0.0022167766,8.3601264e-14
16x14,0.97882164,1.5740439e-13,1.4441624e-13,2.1447548e-14,0.0004611881200000001,8.358919e-14,4.902097e-13,0.020717124
16x15,0.49167829999999996,9.644996e-14,0.07055791,4.1069212000000005e-14,0.046369127999999996,9.1074075e-12,0.3913946,1.6288120000000001e-12
16x16,0.7376645000000001,6.290339e-14,0.059465807,2.6941741000000002e-14,0.020695431,7.354394e-13,0.18217425,1.7195362e-13
16x17,0.7005402,0.07194259,0.07835349,5.4021540000000007e-14,0.008213996999999999,1.8607176999999998e-13,0.14050220000000002,0.00044759858
16x18,0.7966041,0.024545752,0.033536747,4.3955667e-14,7.797301e-14,0.033438623,0.11187480000000001,1.4753363999999998e-13
16x19,0.60522723,7.2523026e-13,0.052329637000000005,0.10953281,0.0042368476,1.8840799999999998e-13,0.22867349,2.650692e-13
16x20,0.62755156,0.06538937,0.06922332,6.0655934e-14,0.0913689,0.015635686,0.13083117,2.1319242e-12
16x21,0.42107382,3.957932e-13,0.3173927,4.3060629999999995e-14,0.054504737000000004,0.006201965,0.1828329,0.017993942
16x22,0.27998668,0.21553946,1.8177559e-13,4.9356413e-14,0.09447166,0.009464141,0.39734825,0.0031898452000000002
16x23,0.047723204000000005,1.8758103e-13,0.45153958,6.538158599999999e-14,0.023424793,5.9929833e-13,0.46972358,0.0075887428
16x24,6.419677000000001e-14,4.4837255e-14,0.18311906,0.05895726,0.090860024,1.438431e-13,0.6670636999999999,7.131682e-13
16x25,1.600994e-13,1.7013132e-13,0.1343981,0.17609356,0.019546589,5.9669706e-13,0.66996175,1.1806767999999998e-13
16x26,9.156214e-14,1.489472e-13,0.47434077,4.673897e-14,0.0352624,2.9789514e-13,0.49039683,1.3670015e-13
16x27,0.0072753327000000005,0.04070566,0.09524945,9.482416599999999e-14,0.36209992,0.020475244,0.42886108,0.04533332
16x28,6.274891e-14,6.1459464e-14,0.055238638,0.09822031,0.31291252,2.1625563999999998e-13,0.51424587,0.019382732
16x29,3.6962187e-14,3.8523028e-14,0.34741279999999997,0.13076387,0.035235703,1.2284696e-13,0.48536977,0.0012178803
16x30,5.691827599999999e-14,5.702063e-14,0.26393896,0.21319078,0.22457574,0.022850405,0.24748978,0.02795441
16x31,2.6605784e-12,5.397079e-14,0.3420063,0.15140896,0.09772867,4.916733000000001e-13,0.39886576,0.009990347
16x32,5.99876e-14,5.2677792e-14,0.68336594,0.21753667,0.09909739,4.2898462e-13,7.207748400000001e-13,3.8162908e-13
16x33,5.7822616e-14,6.022059e-14,0.19570775,0.11211406,0.14417072,0.008075452,0.539932,4.713886e-13
16x34,1.2096070999999998e-13,9.3892525e-14,0.3068667,6.301831e-14,0.09941862,0.013063251000000001,0.5750348000000001,0.0056167184
16x35,7.2621915e-14,6.150353e-14,0.39757922,0.15732826,0.03226369,0.00395471,0.37822643,0.03064768
16x36,1.0232621e-13,9.94661e-14,0.3002258,0.15567249,0.08539747,3.5823425e-13,0.43562520000000005,0.023079077000000003
16x37,0.10950734,0.02497144,0.6626725,0.15155974,0.02677329,0.011557768000000001,0.0072725030000000005,0.0056853419999999995
16x38,3.3866898e-13,0.26919252,0.29994345,0.12062704,0.108963594,0.01995616,0.17144835,0.009868881999999999
16x39,0.078272425,1.0751506400000001e-13,0.6263025,4.5817178e-14,1.7433753999999998e-13,2.3137682e-13,0.2954251,2.6306840000000004e-13
16x40,0.051024854,0.3108335,0.27644894,0.15732953,3.1868036e-13,3.6437435999999996e-13,0.20436314,2.2542718e-13
16x41,0.07907326,0.033039395,0.123456545,4.003677e-14,3.656548600000001e-12,1.8732394999999999e-13,0.75936097,0.005069776
16x42,0.09950060000000001,0.39388782,0.042825844,5.4964117e-14,0.092510045,0.104745016,0.26653063,5.142675000000001e-13
16x43,0.14316419,0.12014089,0.0062883785,0.36904174,0.13420694,0.033361543,0.19379637,4.320263e-13
16x44,0.27298287,0.13257204,0.32454678,3.6063444e-14,9.692516e-13,1.0781619e-13,0.26989836,9.129253e-14
16x45,0.18268622,0.22776297,4.8674763e-13,0.19559984,0.0700803,0.028033169,0.29583752,2.5280277e-13
16x46,0.31366062,0.123051465,0.31964213,5.197686599999999e-14,4.0082358e-13,1.1795497e-12,0.24364583,3.3996574e-13
16x47,0.18204124,0.20666204,0.017115446,0.06886998,0.107688315,0.013641156000000002,0.3981053,0.005876545
16x48,0.06226663,0.3532872,0.20440139,9.015383699999998e-14,0.012950695,0.018161384,0.33405396,0.014878792
16x49,0.18383071,0.30774159999999995,0.14604749,0.1660419,0.11676443,0.055787485,0.0029086290000000002,0.020877717
17x0,0.8830778,3.9976141e-13,0.045352418,5.3292623e-14,0.007680003,0.006219929,0.04724863,0.010421327
17x1,0.69346833,0.15291102,1.0157253e-12,0.15073036,1.7893018e-13,0.0028902936999999997,2.78504e-12,1.8746857999999999e-13
17x2,0.79712576,0.11317203,4.0826029e-13,6.566761e-14,4.2821966e-13,8.901046999999999e-13,0.083078496,0.006623681
17x3,0.98093307,0.007090780400000001,8.503186e-14,3.1847317e-14,7.921428e-14,2.7331075e-13,8.440007000000001e-14,0.011976053
17x4,0.77131355,0.0828549,1.3694334e-13,5.330441e-14,1.7470610000000002e-13,0.0076501104,0.11484477,0.023336562999999998
17x5,0.8470576999999999,0.05067159,0.024211483,4.4156312e-14,0.06315235,0.014906886000000001,8.9362017e-14,1.3785281e-13
17x6,0.9947275999999999,0.0052724103000000005,1.6430237e-13,3.0058682000000004e-14,4.687988e-14,7.966114e-14,5.245966e-13,1.988127e-13
17x7,0.99992913,2.352258e-13,1.4989525e-13,3.3779782e-14,5.1977987000000006e-14,6.844625e-14,7.090505999999999e-05,1.6389614999999999e-13
17x8,0.99532217,1.4946107999999998e-13,1.2502242e-13,3.7490467e-13,4.3256329999999996e-13,0.004677813,5.829361e-14,5.1805003e-14
17x9,0.9855156999999999,9.879276e-14,2.8158727999999996e-14,1.820434e-14,0.006524922,0.007959397,2.008889e-14,8.414295e-14
17x10,0.99538314,4.97729e-13,1.1743754e-13,3.819692e-14,9.430002e-14,0.004616852,4.5824587e-14,1.4587015e-13
17x11,0.9661561,8.053307e-14,8.546041e-14,2.7693119e-14,4.4596054000000004e-14,5.077251599999999e-13,2.6430315e-13,0.033843875
17x12,0.9865368,0.007588554599999999,2.6311158e-13,3.0702695e-14,3.5135499e-13,5.1687695e-12,9.455058000000001e-14,0.0058746234999999996
17x13,1.0,3.0992296000000003e-13,1.1193451599999999e-13,8.1181074e-14,3.6794507e-13,1.2211061e-13,7.249982e-14,1.1961364e-13
