"","Cancer","Ductal","Macrophages","Mast","mDCs","Monocytes","pDCs","T"
"0x18",0.551472538830802,0.28711560107869,0.0328088112022403,9.97403353644953e-05,0.0148020137267723,0.0440703483598129,0.00661574809324167,9.9740332872015e-05
"0x19",0.839255443514132,0.029793853497393,0.0575577125938008,9.97403357259964e-05,0.019642480932721,0.0197185902821819,0.00118290891274421,9.97403328720146e-05
"0x20",0.791038167755184,0.0189568705765578,9.97403328720176e-05,9.97403328445493e-05,0.0691260090703689,0.0561328890776501,0.00261044386491765,9.9740332872422e-05
"0x21",0.682202437112917,9.97403328720153e-05,0.0482500450778605,9.97403310945122e-05,0.189662038432389,9.97403328728312e-05,0.00136753156467646,9.97403330055661e-05
"0x22",0.574482454897422,0.137813232206455,9.97403328720147e-05,9.97403356739071e-05,0.0636010532637878,0.094300185909635,0.0186646988130517,9.97403328720151e-05
"0x23",0.438209619190479,0.221701822110512,0.305830004761895,0.00014248619092349,0.000142486189817165,0.0037377476636913,0.000142486189817164,0.000142486189817157
"0x24",0.717254799392512,0.0793707449300034,9.97403328720152e-05,0.132190920600633,0.0032382873457625,0.0348709289123679,0.00265828042958295,9.97403328720117e-05
"0x25",0.413116409727777,0.264745637564717,0.14678798309623,0.000142486186506735,0.132172444731454,0.000142486189817164,0.000142486189817164,0.000142486189817163
"0x26",0.585600821563197,0.134304260477722,0.091351623636209,0.0607780190201031,0.0775057241786314,0.000142486189817164,0.000142486189817164,0.000142486189817165
"0x27",0.484208423042317,0.125079358886874,0.226958057463293,0.0659242769817982,0.000203551699738806,0.0128804801474689,0.00159730768679588,0.000203551699738805
"0x28",0.381904734965418,0.101090990875078,0.123856636039886,0.143842866928746,0.12269577685207,0.0437576781572731,0.0229525613634731,0.00029078814248401
"0x29",0.383807625432286,0.117558673831059,0.190279285893434,0.000142486190870188,0.268295176388661,0.00113518116049394,0.000142486189817165,0.000142486189817165
"0x30",0.41541939914713,0.262781969333099,0.131216790472006,0.000203551701090897,0.0170949040260276,0.083757354737207,0.0028470677395269,0.000203551699738806
"0x31",0.610320783101601,0.0794579353616037,0.0547682032858145,9.97403328719524e-05,0.178430117290232,0.00943747190646039,0.00450788032065419,9.97403328720141e-05
"0x32",0.504729152110935,0.0294554578781593,0.0492786723137129,0.000142486190875345,0.32941508987202,0.0279781349806346,0.00933788629845383,0.000142486189817163
"0x33",0.716262753929026,0.0778161378715706,0.0251922253937369,9.97403310236347e-05,0.163833360780367,9.97403328720123e-05,9.97403328720146e-05,9.9740332872014e-05
"0x34",0.458862096093553,0.0583889157299385,0.0893162860518792,0.322086295204516,0.000142486189817165,0.0154800688457223,0.000142486189817165,0.000142486189817164
"0x35",0.395534325865488,0.0456666220413336,0.124279313972206,0.135419310489977,0.254571917305236,0.000203551699738807,0.000203551699738806,0.000203551699738805
"0x36",0.462109063857102,0.0744500106023841,0.145370550572153,0.213830207571449,0.0147048912844244,0.0094427027306568,0.00981493921886346,0.000787594171722848
"0x37",0.377794431964225,0.200276756463463,0.170566708707385,0.00020355169691144,0.209322513510474,0.0173251004395001,0.00308787795421982,0.000203551699738806
"0x38",0.403304236343922,0.286600928868817,0.149530979898389,0.000142486190871591,0.0381431176953854,0.0941198848831093,0.000142486189817164,0.000142486189817165
"0x39",0.274744729505819,0.260412723500959,0.0592155748178887,0.000203551699163899,0.339213915509624,0.000203551699738806,0.00970274252523414,0.00571813767614549
"0x40",0.445935875220802,0.192585930347554,0.0857918265393529,0.0855824852712225,0.127409294464637,0.00484893352922755,0.0144112460135438,0.000203551699738806
"0x41",0.14460013071396,0.247447123296166,0.175472840353161,0.00020355169562552,0.272670794680839,0.103387508144125,0.000203551699738806,0.000203551699738803
"0x42",0.23938116233283,0.143628972896111,0.156920933224529,0.177715670100031,0.203777154145984,0.0263547927002029,0.000415411632120012,0.00248426768650977
"0x43",0.339386696529257,0.242936446306577,0.19617743975205,0.000203551699518788,0.107736900372447,0.00725468228862623,0.000203551699738806,0.0101793976520117
"0x44",0.0928824231792349,0.471972357558177,0.141571031114346,0.103510747066538,0.0866772732140214,9.97403328720149e-05,9.97403328720146e-05,9.97403328720151e-05
"0x45",0.426490222022946,0.140112893519037,0.257679174187892,0.000203551701276757,0.000203551699738806,0.0777290587912999,0.0119341234165964,0.0045570738270501
"0x46",0.336836928487695,0.240522710185416,0.0757730273321799,0.147016400018985,0.148241863118367,0.000203551699738807,0.000203551699738806,0.000203551699738805
"0x47",0.174069440732025,0.391038619379777,0.284804758578616,0.00014248619087508,0.0398183438086186,0.0114602110308164,0.0307562351130793,0.000142486189817164
"0x48",0.273422361639648,0.207788214120735,0.0779495011507452,0.000203551699527849,0.305617342033913,0.0848020928010961,0.00482330331718904,0.000203551699738806
"0x49",0.375183707342175,0.338240131495705,0.198677582080584,0.000142486190539639,0.000142486189817164,0.0331690227223582,0.00283628067059611,0.000142486189817165
"1x0",0.81990404920105,0.102676862851067,0.0389654420879743,6.98182335583148e-05,6.98182330100065e-05,6.98182330104109e-05,6.98182330104105e-05,6.98182330104102e-05
"1x1",0.755719403124398,0.175621567267758,0.0334848624531161,9.97403328645171e-05,0.00892306879172228,0.00468346329835047,9.97403328720155e-05,9.9740332872015e-05
"1x2",0.737223317802842,0.0686783466862939,9.97403328720149e-05,9.97403353645078e-05,0.113757306291938,0.0223829287666297,0.00768180255153633,9.97403328720156e-05
"1x3",0.659316187036917,0.123789289307576,9.97403328720147e-05,9.97403353257271e-05,0.188968090224523,9.97403328720119e-05,0.00686003050848004,9.97403328720149e-05
"1x4",0.910039345202998,0.082337139986258,6.98182330104114e-05,6.9818233262712e-05,0.00452726880444118,6.98182330327056e-05,6.98182330104105e-05,6.98182330104089e-05
"1x5",0.852849605316964,0.0116360004751476,9.97403328720152e-05,0.0464083866015214,9.97403328709062e-05,0.0143011308668583,9.97403328720152e-05,9.97403328720152e-05
"1x6",0.943524409922145,9.80004843845306e-05,6.98182330104097e-05,6.98182331957318e-05,0.00119214475561991,0.000843600062784907,0.000703453129094747,6.98182330104376e-05
"1x7",0.950535835790771,6.98182330104148e-05,6.98182330104109e-05,6.9818233275173e-05,6.98182330137758e-05,6.98182330171808e-05,6.98182330104105e-05,6.98182330104105e-05
"1x8",0.781320265305336,0.144261007116767,6.98182330104106e-05,6.98182310759866e-05,6.98182329995346e-05,6.98182330108036e-05,6.98182330104104e-05,6.9818233010411e-05
"1x9",0.974978684393216,0.00138801070364362,6.98182330104042e-05,6.98182325189939e-05,6.98182330302628e-05,0.00315222155850191,6.98182330104098e-05,6.98182329394844e-05
"1x10",0.321110425355314,0.000203551699738807,0.280801351105281,0.000203551703540863,0.214758329825272,0.0705775156116836,0.00903777589877726,0.021487612219209
"1x11",0.885471482980427,9.97403328720143e-05,9.97403328720149e-05,9.97403354050297e-05,0.0500002597782104,9.97403328728402e-05,0.014363127552274,9.97403328720278e-05
"1x12",0.695094006715073,0.189317119616151,0.018152020053101,9.97403335228674e-05,0.0200942665105642,9.97403328720154e-05,0.00306320954944515,9.97403328720152e-05
"1x13",0.85319484173734,9.97403328720151e-05,0.004544112306988,9.97403353453304e-05,0.0887493307879981,9.9740332872015e-05,9.97403328720152e-05,9.97403324634945e-05
"1x14",0.915876619779163,0.000260772901144167,6.98182330104024e-05,6.98182337340157e-05,6.98182330056376e-05,0.0445267684986057,6.98182330104117e-05,6.9818232807123e-05
"1x15",0.801001947961046,0.143831742770632,6.98182330104115e-05,6.98182324640191e-05,6.98182330104335e-05,6.98182330104276e-05,0.00142753752195895,0.000481280182448194
"1x16",0.630127767390485,0.0686413985285315,9.97403328720156e-05,0.172374115030141,0.0579533829220016,9.97403328748614e-05,0.0025931767176073,9.97403328720196e-05
"1x17",0.794985323292634,0.0676069246187402,9.97403328720148e-05,9.97403309289985e-05,0.0675061735079718,9.97403328720138e-05,9.9740332872015e-05,0.0015578530492914
"1x18",0.857526972977198,0.000110029265264862,9.9740332872015e-05,9.97403313562496e-05,0.0954341033232997,0.00162907702717966,9.97403328720146e-05,9.97403324640252e-05
"1x19",0.833811401173972,0.0130793423905396,0.0402419753764584,6.98182310109647e-05,0.0942003159042276,6.98182330104104e-05,6.98182330104102e-05,6.98182325325488e-05
"1x20",0.637609312570904,0.0649984784791375,0.260951028426641,9.97403222823249e-05,0.000634659342010623,0.000802528650850722,9.9740332872015e-05,0.00257037478050901
"1x21",0.585778282421749,0.23976453159701,0.0310090815790652,0.0723209996847488,0.000142486189817167,0.0441144010836945,0.000142486189817164,0.000142486189817161
"1x22",0.462830736697226,0.133606753378368,0.000203551699738806,0.164670097757124,0.124285196440808,0.000203551699740412,0.00747692341880985,0.000203551699738803
"1x23",0.684026019706178,0.0331828529351084,0.0339797987872118,9.97403332219633e-05,0.228578515765094,0.00218874245571627,9.97403328720147e-05,9.97403328720166e-05
"1x24",0.728234316204933,9.97403328720147e-05,0.0101575752446357,9.97403397449977e-05,0.153943868940136,0.034566400032091,0.0101805939113326,9.97403328720143e-05
"1x25",0.553445631303407,0.000142486189817164,0.149620050268723,0.000142486189819555,0.161355891475296,0.0250671368288111,0.0290574068291509,0.000142486189817164
"1x26",0.644843916692536,0.080120454124278,0.0841419594351636,9.97403357642703e-05,9.97403328720151e-05,0.172867649585484,9.97403328719975e-05,9.97403328720122e-05
"1x27",0.429838505882173,0.210577980917837,0.093422219343473,0.000142486188382535,0.209272097088616,0.000142486189817167,0.00206995993813176,0.000142486189817164
"1x28",0.477492116108054,0.223328711583906,0.0567448435047597,0.00014248619055687,0.0831964777498068,0.0902420219664568,0.000142486189817164,0.000142486189817165
"1x29",0.109396128362212,0.501179278027704,0.265828540153455,9.97403319626124e-05,9.97403328720155e-05,0.0967615353186248,9.97403328720137e-05,0.00101698261916968
"1x30",0.436800402059342,0.0799808803748494,0.0342190263061898,0.113360801797718,0.280522053803782,0.000203551699738806,0.000203551699738808,0.00620194600765671
"1x31",0.605271438023597,0.0332582119931751,0.109327927602636,0.000142486190528524,0.13391012312854,0.108113123545801,0.000142486189817164,0.000142486189817165
"1x32",0.352862606015289,0.240078490184489,0.25469933200269,0.00014248618652952,0.100876350672382,0.000142486189817164,0.000142486189817163,0.00014248618981716
"1x33",0.45516421082281,0.0759569179853067,0.101837354923465,0.000142486181816375,0.289876956108304,0.000142486189817165,0.000142486189817165,0.000142486189817165
"1x34",0.334295307720851,0.215385831869687,0.0510509254410663,0.20097487058749,0.112594037132409,0.00268451823861538,0.00567748021296091,0.000290788142484009
"1x35",0.305267754952603,0.221112599384887,0.109256761824803,0.000515385534772175,0.246521204484382,0.0353534992484873,0.000203551699738806,0.000203551699738805
"1x36",0.459951011573774,0.164195662639499,0.0861608896024405,0.123899325630144,0.0687618848643168,0.0340561058437293,0.0146972765949849,0.000203551699738806
"1x37",0.255957633864202,0.29052448120803,0.0307411675558898,0.103912165509469,0.121525830987442,0.109248503519755,0.00314880632030468,0.000290788142484007
"1x38",0.400044389496355,0.18184383881302,0.192654370698493,0.000203551708219216,0.152074983498194,0.0115374729757987,0.0330427547367556,0.000203551699738808
"1x39",0.617157496145247,0.0629441697048905,0.000172912489736969,0.138744984060307,0.0614358172112712,0.0959675435391087,0.000142486189817164,0.000142486189817166
"1x40",0.337284998746206,0.0446550978236777,0.0553219253484651,0.151424010270918,0.261629679321749,0.027649154069216,0.0205476445191953,0.000290788142484008
"1x41",0.315301891957494,0.0950374492145062,0.445027015531215,0.000142486190869104,0.0465629588273386,0.0196452154479792,0.000142486189817161,0.000142486189817167
"1x42",0.333636698737287,0.228401718999894,0.000142486189817164,0.000142486181816739,0.387440125187927,0.000142486189817158,0.0148229516882275,0.000142486189817165
"1x43",0.260413745498886,0.0946761939606665,0.337013352724668,0.000290788146671018,0.127966061495904,0.0598120336157235,0.0184770556356895,0.000876364080277439
"1x44",0.104241272886578,0.316795192763598,0.0845890384808208,0.000142486186529478,0.423298137123715,0.000142486189817164,0.000142486189817165,0.0025775536560737
"1x45",0.354155221486267,0.138424286014309,0.0219387282903149,0.0621773743691403,0.378772122859327,0.000203551699738806,0.000203551699738806,0.000203551699738809
"1x46",0.446102680748028,0.222962021005507,0.0526118975384512,0.135488290013033,0.000142486189817164,0.120122858928575,0.000142486189817164,0.000142486189817163
"1x47",0.278562114620632,0.22597178297318,0.19732411950841,0.000666084060119217,0.155210656377262,0.0505874078056007,0.0113067374042228,0.00359703639977804
"1x48",0.280311247095575,0.470769550532976,0.0916376832261672,9.97403353661816e-05,0.0779034486973157,0.000596549415326327,0.0172468953009548,9.9740332872015e-05
"1x49",0.525644611708417,0.0675096900863709,0.0504097394716337,0.113340278084739,0.180497983597901,0.000142486189817164,0.000142486189817164,0.00104588227913766
"2x0",0.857476104579153,6.98182330104095e-05,0.0451126770844218,6.98182310139492e-05,0.0363134223635222,0.000951362723906508,6.98182330104092e-05,6.98182330833462e-05
"2x1",0.862776476991916,9.97403328720151e-05,0.0299984435404872,9.97403329262013e-05,0.0587923858230533,0.000179381432601099,0.0158318881016892,0.00760527538689355
"2x2",0.829360881838534,0.0743264956909469,6.98182330104104e-05,6.98182332623226e-05,6.98182330332912e-05,0.034561598487251,6.98182330104107e-05,6.98182330104105e-05
"2x3",0.928199757073944,7.84370887824712e-05,6.98182330104111e-05,6.98182330561287e-05,6.98182330123962e-05,6.98182330142107e-05,0.00525038800057792,6.98182330104109e-05
"2x4",0.794107986400286,0.131493487515069,6.98182330104109e-05,6.98182326959806e-05,6.9818233012482e-05,6.98182330108591e-05,0.0010577632511555,6.98182330104102e-05
"2x5",0.721897603814574,0.0550809196122881,0.0569905321548971,9.97403353721843e-05,0.0915778258637797,9.97403328720151e-05,9.97403328720154e-05,9.97403328720097e-05
"2x6",0.477681910372868,0.0366175001641079,0.185924416549371,0.0774788947094459,0.153962235623686,0.000203551699738805,0.000203551699738806,0.000203551699738803
"2x7",0.899142019680692,6.9818233010409e-05,6.98182330104106e-05,6.98182330649544e-05,6.98182330185211e-05,6.98182330138654e-05,0.00103037746372146,6.98182330104106e-05
"2x8",0.931637359375739,6.98182330104105e-05,6.98182330104102e-05,6.98182329600467e-05,0.00366356187115362,0.0134085566400295,0.00424018985342252,6.98182330104114e-05
"2x9",0.939544108309817,0.000750700413373734,6.98182330104099e-05,6.98182329819007e-05,6.98182330139982e-05,6.98182330283846e-05,6.98182330104104e-05,6.981823301041e-05
"2x10",0.93633858274189,0.0119048388399731,6.98182330104107e-05,6.98182311176816e-05,0.00370091243351237,6.9818233003095e-05,6.98182330104104e-05,6.98182330103989e-05
"2x11",0.948378566751073,0.0127858987262303,4.8872763107287e-05,4.88727666251633e-05,4.88727628010116e-05,4.88727631072873e-05,4.88727631072882e-05,4.88727653087466e-05
"2x12",0.95064943990273,6.98182330104105e-05,6.98182330104108e-05,6.98182327309364e-05,6.98182329692632e-05,6.98182330370043e-05,6.98182329428445e-05,6.98182330104104e-05
"2x13",0.198579628857653,0.00553509603558833,0.249217223022899,0.165022403661107,0.341220530588613,0.00459144214772531,0.00919587904649423,0.000290788142484006
"2x14",0.969619926360347,7.8896691440191e-05,6.98182330104113e-05,6.98182322374964e-05,6.98182330241926e-05,0.000328919034609362,6.98182330104099e-05,6.98182330104104e-05
"2x15",0.93520781612576,7.92016751159801e-05,6.98182330104134e-05,6.98182334740674e-05,6.98182330539905e-05,0.000711536957585492,0.00024817846972133,6.98182330104104e-05
"2x16",0.741991625931908,0.000108282722228295,0.01295490360118,9.97403401383542e-05,0.178469935337722,0.0249194416069136,9.97403328720155e-05,9.97403315648929e-05
"2x17",0.823862693264669,0.0322861507917229,6.98182330104108e-05,6.98182315988972e-05,0.0852676484746854,6.98182330104107e-05,6.98182330104085e-05,6.98182330104128e-05
"2x18",0.719924822374844,0.000107441543227296,0.178310409015972,9.97403308823131e-05,0.0514077232067729,9.97403328720166e-05,9.97403328720159e-05,9.97403358977192e-05
"2x19",0.55326488125016,0.253442640496063,0.0975424500060579,0.000142486190540184,0.0301452107227664,0.000142486189817164,0.00684933304014131,0.00884065453871018
"2x20",0.805286563738734,0.00011805608174982,0.0372314210273403,9.97403328874418e-05,0.082626091525179,0.0127350505580438,0.00119069201865669,9.97403328720169e-05
"2x21",0.56914227001524,0.138569669084147,0.0384118911664609,0.170807068958228,0.0268937748602267,0.000142486189817165,0.000142486189817164,0.000142486189817165
"2x22",0.617210406649619,0.169927850813787,0.13295905234372,9.97403353863498e-05,9.97403328720144e-05,0.00667244425357386,9.9740332872015e-05,0.00644928535870526
"2x23",0.684916148787517,0.0326336881025095,0.132834253226075,0.000936085966308755,0.12201695140473,9.97403328720146e-05,9.97403328720158e-05,9.97403328720145e-05
"2x24",0.714979147762265,0.0340917328373327,0.0136374216518039,0.10972918659063,0.0754643969832792,0.00145982566342937,9.9740332872015e-05,9.97403328720138e-05
"2x25",0.565609312332112,0.107550761719491,0.0332409867972506,0.000323915256004854,0.171684816332381,0.000142486189817165,0.0401796486090617,0.000142486189817165
"2x26",0.620487278285158,0.118096689072871,9.97403328720166e-05,0.082346830976487,0.138331704862313,9.97403328583082e-05,0.00444878395786935,9.97403328720171e-05
"2x27",0.520597591616243,0.0637773847034734,0.206696776162932,0.000142486190881857,0.0125329630590165,0.103479857125432,0.00906285650773054,0.000142486189817164
"2x28",0.24664399345358,0.0984531465455249,0.179134337692935,0.369749113178026,0.000203551699738806,0.0359345454686894,0.000203551699738807,0.000203551699738806
"2x29",0.542687507542502,0.195404666774861,0.0305189751639558,0.000142486190899592,0.182531761666731,0.000849360037897552,0.00740215386167866,0.000142486189817165
"2x30",0.393578847930844,0.307194210906538,0.0527819214421515,0.0960214564576067,0.000615607021760662,0.116658976564345,0.000142486189817163,0.000142486189817164
"2x31",0.378183812495308,0.118954822577297,0.0948434404946268,0.00216610808289927,0.333227629509066,0.00246371538201625,0.000203551699738807,0.000203551699738805
"2x32",0.289105447183425,0.357618866725748,0.231768449375541,0.000142486189880574,0.000142486189817164,0.0769194637821309,0.000142486189817165,0.00278291998335311
"2x33",0.317380743370077,0.15782230316352,0.218221627990116,0.129432015591372,0.000290788142484009,0.0353849038800539,0.0130486233524064,0.000290788142484009
"2x34",0.469638961069176,0.155289549181195,0.146545675521017,0.0683818700787161,0.0567526558491082,0.000203551699715518,0.000203551699738806,0.000203551699738805
"2x35",0.679006231749211,0.0594690929556518,0.024429802759215,9.97403353688893e-05,0.173460298260544,0.0291158647154065,9.97403328720156e-05,9.97403328720153e-05
"2x36",0.307786172208748,0.0761831367632737,0.189602457778317,0.000203551699542272,0.320034170949809,0.0015298485222341,0.0250908546520516,0.000203551699738807
"2x37",0.334625151798132,0.361023294788647,0.000142486189817163,0.0824678337998219,0.137242095382854,0.000142486189817162,0.000142486189817163,0.000142486189817165
"2x38",0.29213857337468,0.153997879501385,0.302904011447019,0.173112745017098,0.0242697351648888,0.000203551699738806,0.000307287781552218,0.000203551699738809
"2x39",0.26809664914746,0.340466867685982,0.178695541808522,0.000142486190897465,0.152669256882057,0.0234326421396135,0.000142486189817164,0.000142486189817165
"2x40",0.340150988277773,0.147861375118223,0.24096670441804,0.000203551709983975,0.168214899040183,0.0587299578542358,0.000203551699738807,0.000203551699738802
"2x41",0.193639415495618,0.433114109945729,0.174594600854174,0.000142486199632744,0.137565823215503,0.00014248618981716,0.000142486189817165,0.000142486189817164
"2x42",0.351761533216263,0.263046676203803,0.0953365846673131,0.0773241251089784,0.190104174332422,0.000203551699738806,0.000203551699738806,0.000496151768498668
"2x43",0.193343630631175,0.167033513673755,0.135330791489634,0.000203551699544121,0.435100006243022,0.000907189530631092,0.000203551699738808,0.00728830825774261
"2x44",0.14040895706775,0.465838045150556,0.0721752148784389,0.0897174068184798,0.165391560678668,0.000142486189817167,0.000142486189817165,0.000142486189817165
"2x45",0.293770845003883,0.310771305119161,0.151351117907744,0.000203551703916128,0.161725195459552,0.0131345515341883,0.00851986513321336,0.000203551699738805
"2x46",0.249798688821607,0.120924013346983,0.0940568414693665,0.177557945924521,0.305127417198542,0.000290788142484011,0.0323927631218791,0.000290788142484005
"2x47",0.204726544631759,0.140239452124632,0.0566867081828139,0.162483379327498,0.387274551806783,0.00809123828997226,0.000290788142484009,0.000290788142484008
"2x48",0.229772681951925,0.28436912960706,0.127296874984847,0.145348109470147,0.125979049288772,0.00029078814248401,0.000290788142484009,0.000290788142484009
"2x49",0.202938538882745,0.352793852526341,0.260613052353938,0.121395024443993,0.000142486189817164,0.000142486189817165,0.000142486189817165,0.000142486189817162
"3x0",0.843604893096792,0.0337633620442777,0.0314160820859604,0.0579317970941917,6.9818233020903e-05,6.98182330104116e-05,6.98182330104105e-05,6.98182330104106e-05
"3x1",0.868485276618403,0.106045645632403,6.98182330104103e-05,6.98182331890178e-05,8.81748959518884e-05,6.98182330104047e-05,6.98182330104108e-05,6.98182330104103e-05
"3x2",0.892007774569309,0.0273686448687563,6.98182330104103e-05,6.98182327424539e-05,6.98182330303633e-05,6.98182330104105e-05,6.98182330104072e-05,6.9818233010261e-05
"3x3",0.808816144819754,0.0988513130163492,6.98182330104106e-05,6.98182330499929e-05,6.98182330270514e-05,6.98182330002045e-05,6.98182330104095e-05,8.13952927276829e-05
"3x4",0.923339401479345,7.28680707847609e-05,6.98182330104103e-05,6.98182311780905e-05,0.00404341995833713,6.98182329736864e-05,0.00087318778802603,0.000400493297480752
"3x5",0.946441429328923,0.00629092730912183,6.98182329441899e-05,6.98182324526123e-05,6.98182330213115e-05,6.98182330150764e-05,6.98182330104167e-05,6.98182330066217e-05
"3x6",0.955402412348614,7.71195318781691e-05,0.00204212379601518,6.98182326678443e-05,6.98182330208915e-05,6.98182330108991e-05,6.98182330104111e-05,6.98182330104105e-05
"3x7",0.952267658288374,8.5220319201459e-05,6.98182330104104e-05,6.9818232702716e-05,6.98182329861401e-05,0.000620969296520261,0.000421243081267825,6.9818233010422e-05
"3x8",0.560412458132398,0.000142486189817164,0.227190391689976,0.00014248619465802,0.17506947561588,0.0183692623033102,0.00257432133377298,0.000142486189817164
"3x9",0.859764805304203,0.060167316812203,6.98182329483466e-05,6.98182237118984e-05,6.98182395246618e-05,6.98182330016539e-05,6.98182330103996e-05,6.98182374533318e-05
"3x10",0.963612608997836,0.0041814751788428,4.88727631072879e-05,4.88727652879891e-05,4.88727627096383e-05,4.88727631072886e-05,4.88727631072914e-05,4.88727631072877e-05
"3x11",0.942449248756305,7.28743047999718e-05,6.98182330103961e-05,6.98182454155095e-05,6.98182330209501e-05,6.98182342695185e-05,6.98182327226819e-05,6.98182371123157e-05
"3x12",0.887204950624114,8.20860069732386e-05,0.0729495495205167,6.98182311175049e-05,6.9818233010411e-05,0.00218957428649937,6.98182330104105e-05,6.98182330104315e-05
"3x13",0.909562565504656,0.0219717178821754,6.98182329378171e-05,6.98182323833186e-05,6.98182329439227e-05,6.98182329897691e-05,6.98182330104104e-05,6.98182330104107e-05
"3x14",0.65160532480361,0.00286297284553187,0.0227720970322121,0.00014248619052642,0.229510700545046,0.021704155712448,0.0126958834878515,0.000142486189817165
"3x15",0.941557685685962,9.74213151460355e-05,6.98182330103875e-05,6.98182314224708e-05,6.98182330100287e-05,6.98182330327842e-05,6.98182330104102e-05,6.98182326921387e-05
"3x16",0.819442243066511,0.000697239477076283,9.97403328720146e-05,9.97403353542776e-05,0.0828304440079941,9.97403328720151e-05,0.0110119334555572,0.00496412911190539
"3x17",0.93232352908657,0.0015717005093202,6.98182330104001e-05,6.98182332231367e-05,0.000888909880311428,6.98182330388762e-05,6.98182330104119e-05,6.98182330104106e-05
"3x18",0.918501793567396,8.83561673371239e-05,6.98182330104105e-05,6.98182332677597e-05,0.0194940694081984,0.0480743580975804,0.00348922500015429,0.000463811098537544
"3x19",0.861155731683177,0.0569696074739369,0.0579414126208519,6.98182353470712e-05,6.98182330108657e-05,0.00778275419797639,6.98182330104117e-05,6.98182329395814e-05
"3x20",0.769357783416332,0.000108015195748021,0.127991471596118,9.97403357361087e-05,9.97403328720151e-05,0.0235970889713497,0.0218700520656075,9.97403328720145e-05
"3x21",0.51105818930545,0.0908268215382066,0.000142486189817164,0.229497068996071,0.143423850212604,0.000142486189817166,0.000142486189817164,0.000142486189817165
"3x22",0.825974989824997,9.9740332872015e-05,0.0410179556497948,9.97403399688314e-05,0.0498593129840159,0.0308222728408648,9.97403328720146e-05,9.97403315665194e-05
"3x23",0.730987533497991,0.0785017043695391,0.144744401807466,6.9818233196777e-05,6.98182330104127e-05,6.98182330104105e-05,0.00347805051628381,0.0029670216579332
"3x24",0.450699676288458,0.1194069388632,0.211612324045498,0.000142486190874116,0.0935932104270227,0.000142486189817164,0.0184281054785232,0.000142486189817164
"3x25",0.329423580288977,0.191312409605126,0.000203551699738803,0.125966208676665,0.310044236792172,0.000203551699738798,0.000203551699738806,0.000203551699738811
"3x26",0.373270641701145,0.183446757975469,0.130354542384519,0.000142486188203421,0.231377470844156,0.000142486189817164,0.000142486189817164,0.000142486189817162
"3x27",0.551581433626585,0.175617290330371,0.0449166545509982,0.1059592621732,0.00302496199717471,0.0782725397812164,0.0191286485150426,0.000142486189817164
"3x28",0.380329244434211,0.314790521797244,0.176935434677788,0.00014248618615643,0.024880860478365,0.000142486189817162,0.00481415005411969,0.0042598957126844
"3x29",0.526000394821237,0.0675346902694665,0.000142486189817164,0.000142486190883977,0.336906223535226,0.000142486189817165,0.00329962794880494,0.000142486189817162
"3x30",0.330834505378265,0.145655996098528,0.19340756360459,0.000203551708265257,0.226852511867101,0.000203551699738807,0.000203551699738806,0.000203551699738811
"3x31",0.360291965283474,0.125416754822348,0.220739614860539,0.000203551699174817,0.172787207441194,0.0273863834192849,0.00868010607808204,0.00602368693528417
"3x32",0.570613679707984,0.112820846738168,0.0615621965853901,9.97403357213245e-05,0.166229060134397,0.0278496743712909,9.97403328720147e-05,9.9740332872014e-05
"3x33",0.441647631335897,0.0409683347596077,0.189211325751996,0.000142486190887412,0.277010484128381,0.000142486189817164,0.000142486189817165,0.000142486189817158
"3x34",0.248486894569531,0.135909902496619,0.205684697722635,0.000203551703525942,0.312704433762893,0.0554965098476226,0.000203551699738809,0.000203551699738806
"3x35",0.170813695018171,0.249941071936212,0.136432811128496,0.144975405227271,0.167679381215433,0.0682142106432356,0.000415411632120013,0.0055284311747416
"3x36",0.50204248574762,0.143798892822524,0.137519149858723,0.0752437008250148,0.0846199158362596,0.0316493000878569,0.000142486189817164,0.000142486189817161
"3x37",0.273820968670623,0.186128474229834,0.218782881794743,0.0865573797234026,0.14562943213814,0.000290788142484007,0.000290788142484009,0.00400854273961964
"3x38",0.404405688727624,0.183536034480544,0.0307689625087665,0.000203551700175728,0.184142385290907,0.103207082171194,0.0118169430517318,0.000203551699738806
"3x39",0.297278921888063,0.0888873841615741,0.125643802336288,0.134440395842625,0.213932343040788,0.0228442441362034,0.0201602513890959,0.00453034162377763
"3x40",0.165184513994283,0.204212968535461,0.204619248704023,0.146104887724934,0.208401582175435,0.0365805978689704,0.000415411632120012,0.000415411632120012
"3x41",0.174493617646446,0.257793163270396,0.0374005640115725,0.000203551699525075,0.411309649081832,0.000203551699738806,0.0355430749691652,0.000203551699738806
"3x42",0.295138212074152,0.268691105075694,0.219865690233123,0.000203551699152472,0.129083765379133,0.0201983828594187,0.000203551699738812,0.000203551699738807
"3x43",0.230069512611202,0.1858436271104,0.263194503456607,0.125770298378617,0.0703687696464272,0.00874102828113492,0.027614516281662,0.000415411632120013
"3x44",0.416618222074211,0.296456913975088,0.012918940427482,0.0001424861821764,0.108166409834898,0.122005676478591,0.000142486189817168,0.000142486189817165
"3x45",0.341357291420089,0.311033271979024,0.000142486189817164,0.00014248618213282,0.159970428619351,0.15587606134327,0.000142486189817168,0.000142486189817167
